acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
-112,1821,3696,161,-4,-116
-116,1795,3738,129,-2,-117
-106,1741,3768,110,14,-119
-121,1690,3743,133,36,-128
-132,1648,3676,167,54,-127
-144,1633,3618,175,58,-109
-148,1650,3602,158,51,-75
-137,1672,3625,126,38,-34
-129,1690,3664,91,29,0
-128,1715,3711,65,30,29
-118,1753,3736,46,40,57
-122,1808,3714,42,54,73
-118,1870,3684,35,65,79
-113,1909,3667,22,65,75
-116,1911,3677,11,62,60
-109,1874,3692,18,59,40
-118,1838,3690,29,60,25
-103,1782,3703,24,60,22
-103,1740,3695,38,62,25
-122,1736,3667,36,64,43
-123,1722,3681,15,62,65
-134,1722,3723,26,63,81
-128,1753,3750,34,72,98
-124,1786,3773,37,89,110
-132,1834,3760,47,109,113
-138,1851,3734,39,128,113
-144,1854,3688,60,146,101
-169,1862,3613,96,156,83
-188,1849,3548,99,153,75
-198,1822,3533,104,141,73
-212,1827,3513,135,131,69
-218,1841,3504,144,117,72
-228,1849,3519,132,105,81
-217,1856,3552,122,96,90
-212,1886,3555,113,91,96
-217,1900,3569,68,84,109
-198,1866,3619,12,80,123
-205,1849,3602,34,84,126
-212,1891,3555,51,86,135
-214,1921,3539,28,79,147
-216,1966,3526,16,69,155
-225,1993,3530,14,57,151
-211,2002,3550,19,48,141
-205,2022,3576,25,38,131
-208,2016,3609,12,33,120
-200,1996,3640,11,33,109
-203,1988,3629,24,36,98
-204,1980,3621,21,40,93
-205,1949,3636,-2,47,100
-202,1930,3631,-32,52,111
-191,1902,3632,-71,55,130
-193,1867,3629,-96,63,146
-183,1845,3626,-107,66,161
-176,1818,3631,-116,69,177
-174,1817,3631,-125,74,200
-171,1855,3625,-143,75,226
-172,1883,3629,-164,73,240
-173,1896,3641,-159,73,241
-189,1904,3630,-124,73,229
-189,1907,3617,-105,75,219
-191,1918,3609,-106,81,220
-187,1867,3633,-144,83,228
-169,1731,3720,-275,92,273
-162,1553,3883,-456,122,365
-162,1553,3883,-456,122,365
-146,1481,3918,-566,167,468
-130,1597,3800,-610,237,606
-140,1690,3678,-563,247,631
-155,1743,3592,-582,229,644
-140,1710,3671,-682,205,671
-123,1697,3760,-729,190,693
-106,1735,3765,-702,186,690
-135,1767,3725,-657,181,658
-85,1636,3802,-611,173,608
-132,1824,3627,-431,163,572
-86,1689,3741,-633,144,585
-61,1427,3976,-860,155,637
-53,1286,4086,-970,195,711
-53,1202,4146,-1084,247,803
-58,1186,4170,-1120,303,871
-100,1168,4061,-1073,344,892
-94,1117,3983,-1046,378,924
-117,1239,3816,-939,382,949
-134,1257,3705,-961,351,965
-91,1112,3825,-1089,314,1001
-74,1053,3845,-1121,294,1043
-76,1111,3850,-1160,281,1105
-71,1199,3833,-1127,258,1117
-63,1253,3838,-1057,228,1077
-76,1263,3868,-952,186,997
-200,1020,4105,-837,134,923
64,1122,3945,-630,105,915
-13,1001,4112,-1043,126,973
-52,734,4216,-1119,143,942
-23,560,4268,-1068,153,948
-27,408,4382,-1077,197,1001
-42,448,4228,-1004,251,1049
-56,537,4093,-1055,281,1134
-57,468,4061,-1152,295,1196
-79,484,4005,-1137,284,1235
-81,585,3954,-1055,248,1236
-113,694,3848,-959,213,1197
-82,717,3842,-906,170,1140
-104,797,3770,-768,120,1060
-125,761,3884,-710,58,973
-96,751,3936,-577,21,865
-77,732,3987,-514,-3,785
-86,629,4169,-490,-18,717
-82,533,4243,-450,-2,659
-95,418,4287,-403,34,611
-92,328,4207,-337,74,577
-94,267,4138,-361,96,592
-111,249,4043,-376,107,615
-130,273,3910,-380,99,626
-107,299,3894,-411,64,643
-125,333,3901,-387,27,638
-137,363,3953,-352,-7,617
-102,408,4074,-286,-46,576
-87,403,4127,-233,-53,521
-98,328,4190,-200,-47,476
-125,280,4165,-142,-31,434
-122,189,4134,-124,-15,404
-94,149,4091,-93,-10,397
-94,214,4092,-65,-18,404
-87,253,4070,-55,-15,395
-102,299,3994,-49,-11,382
-105,305,3971,-38,-23,363
-103,318,3954,-8,-44,339
-93,314,3994,38,-67,299
-74,210,4039,78,-90,257
-79,40,4139,51,-98,259
-56,-55,4262,-9,-87,315
-54,-15,4277,-42,-55,387
-63,125,4188,-57,-19,442
-66,321,4084,-53,-5,463
-85,485,4034,-15,-18,434
-101,551,3981,25,-37,358
9,529,3928,40,-55,293
-54,579,4027,81,-89,254
-59,518,4090,110,-99,183
-41,418,4095,140,-89,124
-61,348,4035,183,-84,85
-54,286,4009,175,-90,81
-48,280,4018,154,-98,100
-28,314,4022,135,-106,115
-2,372,4011,108,-117,125
-31,343,4105,70,-132,122
13,269,4234,48,-140,114


