aX,aY,aZ,gX,gY,gZ
-0.456,-0.6409999999999999,-1.001,91.98,-54.443000000000005,-54.931999999999995
-0.519,-0.6779999999999999,-1.1840000000000002,78.369,-59.692,-46.997
-0.57,-0.695,-1.22,58.35,-63.11,-35.278
-0.5579999999999999,-0.674,-1.172,33.691,-54.382,-21.973000000000003
-0.47200000000000003,-0.5720000000000001,-1.155,9.216000000000001,-33.691,-9.827
-0.46,-0.507,-1.089,-8.85,-11.597000000000001,-3.3569999999999998
-0.536,-0.645,-0.99,-24.109,7.69,-1.953
-0.486,-0.748,-0.8440000000000001,-40.039,24.230999999999998,6.897
-0.39399999999999996,-0.768,-0.6759999999999999,-54.504,33.63,19.592
-0.324,-0.852,-0.622,-62.256,37.72,21.362
-0.299,-0.89,-0.564,-62.43899999999999,32.166,16.846
-0.297,-0.8690000000000001,-0.528,-59.387,22.766,11.902000000000001
-0.28800000000000003,-0.8440000000000001,-0.58,-57.922,14.770999999999999,6.287000000000001
-0.308,-0.825,-0.643,-58.655,1.6480000000000001,1.099
-0.358,-0.7759999999999999,-0.654,-60.242,-14.099,-0.6709999999999999
-0.379,-0.7120000000000001,-0.7120000000000001,-62.927,-22.278000000000002,1.892
-0.373,-0.6559999999999999,-0.778,-69.458,-25.024,6.957999999999999
-0.349,-0.622,-0.799,-81.543,-27.954,13.062000000000001
-0.313,-0.608,-0.755,-98.755,-29.663,18.127
-0.258,-0.612,-0.731,-117.859,-24.475,18.921
-0.221,-0.569,-0.635,-134.216,-14.282,15.015
-0.21100000000000002,-0.5579999999999999,-0.557,-147.461,-2.197,8.85
-0.18899999999999997,-0.562,-0.46299999999999997,-159.119,7.935,2.625
-0.192,-0.525,-0.34,-168.457,18.921,-3.113
-0.215,-0.45399999999999996,-0.23600000000000002,-173.157,33.080999999999996,-9.766
-0.249,-0.408,-0.18600000000000003,-176.025,44.067,-15.075999999999999
-0.321,-0.326,-0.066,-180.78599999999997,47.18,-16.968
-0.38299999999999995,-0.298,0.01,-187.988,47.058,-15.137
-0.435,-0.295,0.019,-194.763,46.50899999999999,-10.01
-0.451,-0.3,0.08199999999999999,-200.928,40.71,-1.953
-0.409,-0.368,0.153,-212.03599999999997,34.241,4.883
-0.376,-0.418,0.213,-222.412,27.771,7.874
-0.37,-0.504,0.239,-221.497,25.574,5.432
-0.37,-0.58,0.287,-213.135,30.884,-1.709
-0.36700000000000005,-0.62,0.331,-210.327,46.082,-8.972000000000001
-0.198,-0.467,0.28,-215.393,71.22800000000001,-9.766
-0.198,-0.243,0.35600000000000004,-221.985,85.32700000000001,-0.5489999999999999
-0.185,0.131,0.596,-244.08,84.412,16.357
-0.332,0.8059999999999999,0.732,-258.362,68.237,37.476
-0.531,1.274,0.976,-233.521,12.450999999999999,68.237
-0.555,0.7040000000000001,1.507,-197.571,-60.059,75.07300000000001
-0.32799999999999996,0.032,1.8769999999999998,-172.546,-86.48700000000001,69.031
-0.266,-0.615,2.042,-192.56599999999997,-36.316,66.77199999999999
0.22699999999999998,-0.581,1.6640000000000001,-237.0,61.461999999999996,68.78699999999999
0.33399999999999996,-0.5660000000000001,1.6440000000000001,-221.863,60.913000000000004,65.55199999999999
0.20800000000000002,-0.753,2.0180000000000002,-197.327,40.833,34.18
0.155,-0.8079999999999999,1.945,-178.40599999999998,52.306999999999995,10.985999999999999
0.18100000000000002,-0.782,1.834,-163.87900000000002,57.8,1.2819999999999998
0.087,-0.555,1.7469999999999999,-155.457,65.857,-0.9159999999999999
-0.03,-0.154,1.703,-143.433,80.017,9.583
-0.083,0.07,1.7530000000000001,-131.042,82.764,26.305999999999997
-0.011000000000000001,0.21100000000000002,1.775,-130.005,81.543,36.316
0.018000000000000002,0.22399999999999998,1.768,-127.258,79.773,37.781
0.16699999999999998,-0.027999999999999997,1.7480000000000002,-111.45,75.928,27.831999999999997
0.381,-0.19899999999999998,1.615,-85.876,71.655,13.794
0.358,-0.321,0.9570000000000001,-66.406,66.406,-7.874
0.285,-0.6709999999999999,1.1159999999999999,-51.636,-15.686,-28.686999999999998
0.078,-0.395,1.308,-29.48,-73.425,-14.220999999999998
0.091,-0.374,1.3459999999999999,-25.451999999999998,-87.891,-24.17
0.063,-0.41200000000000003,1.079,-28.809,-69.092,-37.292
-0.062,-0.382,1.14,-30.029,-70.801,-37.476
-0.11199999999999999,-0.193,1.0390000000000001,-29.541,-72.021,-20.691
-0.16699999999999998,-0.068,0.9740000000000001,-24.048000000000002,-74.46300000000001,-4.7
-0.249,-0.149,1.02,-17.517,-86.304,4.822
-0.19699999999999998,-0.203,1.187,-26.245,-86.54799999999999,14.465
-0.141,-0.22,1.452,-42.847,-62.988,11.414000000000001
-0.147,-0.314,1.589,-38.94,-25.695999999999998,-2.38
-0.152,-0.35200000000000004,1.271,-28.87,15.380999999999998,-12.573
-0.09,-0.348,1.053,-27.221999999999998,29.541,-13.855
-0.10099999999999999,-0.345,1.2209999999999999,-20.935,14.099,-17.944000000000003
-0.184,-0.382,1.365,-14.648,-2.258,-24.048000000000002
-0.257,-0.344,1.2329999999999999,-11.23,-4.578,-22.644000000000002
0.203,-0.11599999999999999,2.3930000000000002,75.439,56.396,58.96
0.22,-0.091,2.45,98.755,52.185,47.24100000000001
0.319,-0.092,2.345,124.512,51.88,37.354
0.374,-0.019,2.1919999999999997,148.804,47.974,26.428
0.289,0.121,2.097,174.988,38.513000000000005,14.404000000000002
0.203,0.14,2.005,200.012,27.405,7.568
0.24100000000000002,0.14800000000000002,1.794,213.135,17.395,7.202000000000001
0.295,0.171,1.575,221.74099999999999,5.249,7.812
0.327,0.151,1.495,228.76,-17.334,5.371
0.318,0.13,1.421,228.882,-38.025,0.6709999999999999
0.319,0.161,1.383,229.37,-48.523,-2.8080000000000003
0.255,0.174,1.431,229.919,-49.193999999999996,-5.492999999999999
0.16,0.209,1.5,226.37900000000002,-41.565,-6.836
0.255,0.098,1.475,225.037,-39.001,-4.0280000000000005
0.354,0.079,1.395,224.609,-41.626000000000005,-6.5920000000000005
0.376,0.10099999999999999,1.35,232.97099999999998,-41.26,-18.494
0.361,0.068,1.214,246.27700000000002,-38.879,-34.119
0.28600000000000003,0.138,1.02,262.756,-27.831999999999997,-46.57
0.187,0.252,0.875,281.189,-7.874,-50.598
0.14800000000000002,0.155,0.693,281.311,9.399,-54.443000000000005
0.174,0.006,0.413,273.376,19.409000000000002,-59.998000000000005
0.128,-0.102,0.294,269.043,11.353,-64.453
0.037000000000000005,-0.17800000000000002,0.073,268.372,2.0140000000000002,-69.763
-0.037000000000000005,-0.26899999999999996,-0.175,267.27299999999997,-5.127000000000001,-71.35
-0.12,-0.368,-0.292,262.512,-16.602,-72.937
-0.158,-0.379,-0.486,255.615,-19.531,-77.82
-0.263,-0.192,-0.586,248.657,-17.151,-78.003
-0.414,-0.14,-0.597,241.21099999999998,-17.029,-70.251
-0.49,-0.184,-0.7659999999999999,229.065,-16.479,-65.979
-0.474,-0.182,-1.022,219.36,-23.56,-66.101
-0.56,-0.19,-1.14,214.783,-49.071999999999996,-63.049
-0.628,-0.21100000000000002,-1.213,204.468,-79.102,-56.885
-0.6559999999999999,-0.27,-1.341,190.18599999999998,-98.206,-47.119
-0.6509999999999999,-0.35700000000000004,-1.551,184.692,-101.74600000000001,-33.936
-0.6779999999999999,-0.38,-1.685,182.678,-87.83,-19.592
-0.731,-0.498,-1.8119999999999998,159.424,-59.50899999999999,-12.634
-0.625,-0.631,-1.8969999999999998,121.704,-35.705999999999996,-11.658
-0.5379999999999999,-0.659,-1.817,85.999,-32.349000000000004,-8.484
-0.524,-0.611,-1.655,54.443000000000005,-39.673,-4.822
-0.498,-0.596,-1.46,29.236,-46.265,-3.174
-0.45399999999999996,-0.614,-1.314,8.972000000000001,-51.696999999999996,-0.6709999999999999
-0.413,-0.662,-1.175,-8.057,-60.486000000000004,3.662
-0.36,-0.726,-1.0070000000000001,-22.461,-71.472,8.118
-0.36700000000000005,-0.7509999999999999,-0.8170000000000001,-33.508,-78.918,10.62
-0.327,-0.792,-0.723,-33.264,-72.632,11.78
-0.237,-0.8290000000000001,-0.7809999999999999,-28.87,-45.958999999999996,9.277000000000001
-0.156,-0.889,-0.905,-34.424,-17.7,2.075
-0.132,-0.914,-0.972,-47.974,-7.751,-4.883
-0.14400000000000002,-0.889,-0.95,-59.631,-9.399,-10.132
-0.153,-0.861,-0.985,-68.054,-5.859,-14.709000000000001
-0.153,-0.831,-1.026,-77.759,0.183,-18.799
-0.17300000000000001,-0.7709999999999999,-1.037,-91.492,5.188,-19.958
-0.198,-0.6970000000000001,-1.01,-107.178,9.521,-18.433
-0.205,-0.642,-0.978,-123.962,14.892999999999999,-16.602
-0.201,-0.61,-0.907,-141.66299999999998,19.531,-15.503
-0.20199999999999999,-0.564,-0.797,-157.715,24.78,-15.075999999999999
-0.23199999999999998,-0.483,-0.6629999999999999,-169.678,33.446999999999996,-15.747
-0.27,-0.441,-0.5720000000000001,-179.321,45.41,-16.479
-0.32299999999999995,-0.376,-0.488,-190.125,53.833,-15.503
-0.37,-0.32899999999999996,-0.37799999999999995,-201.66,54.199,-11.475
-0.33299999999999996,-0.297,-0.271,-213.44,51.27,-6.042000000000001
-0.318,-0.253,-0.111,-225.037,50.232,-5.31
-0.396,-0.276,-0.005,-232.239,54.382,-11.414000000000001
-0.369,-0.361,-0.016,-230.835,57.983000000000004,-15.015
-0.29,-0.381,0.008,-225.28099999999998,57.251000000000005,-15.075999999999999
-0.257,-0.233,0.005,-225.46400000000003,56.702,-18.921
-0.38299999999999995,-0.02,0.105,-229.553,51.88,-20.752
-0.47200000000000003,0.035,0.185,-233.27599999999998,42.053000000000004,-11.047
-0.441,0.057,0.294,-234.31400000000002,33.936,10.437000000000001
-0.326,0.05,0.445,-235.352,34.607,32.532
-0.209,0.158,0.551,-239.136,46.631,44.128
-0.22399999999999998,0.263,0.693,-241.455,58.35,45.349
-0.278,0.297,0.8540000000000001,-239.868,64.453,45.958999999999996
-0.317,0.317,0.968,-234.924,67.2,51.147
-0.326,0.38,1.206,-225.46400000000003,69.58,62.317
-0.195,0.39399999999999996,1.578,-220.093,74.524,79.22399999999999
0.084,0.34299999999999997,1.9509999999999998,-229.553,83.984,92.712
0.259,0.349,2.247,-242.798,93.20100000000001,94.666
0.217,0.33299999999999996,2.634,-239.99,92.834,91.125
0.315,0.138,2.843,-224.609,81.78699999999999,88.01299999999999
0.557,-0.045,2.7939999999999996,-200.86700000000002,61.278999999999996,86.243
0.68,-0.185,2.655,-164.185,33.264,74.097
0.7759999999999999,-0.243,2.4219999999999997,-118.40799999999999,13.55,55.663999999999994
0.7879999999999999,-0.478,2.095,-73.85300000000001,-1.3430000000000002,33.936
0.8140000000000001,-0.7559999999999999,1.6230000000000002,-52.856,-15.198,10.498
0.365,-0.631,1.36,-53.406000000000006,-38.086,-16.907
0.327,-0.49200000000000005,0.948,-54.688,-61.157,-41.077
-0.191,-0.498,1.891,-47.119,-118.958,-50.842
-0.327,-0.262,1.4480000000000002,-39.734,-74.707,-28.32
-0.27,-0.27899999999999997,1.459,-37.537,-40.71,-26.916999999999998
-0.16,-0.301,1.149,-33.936,-18.372,-28.503
-0.132,-0.355,0.9520000000000001,-40.955,-17.944000000000003,-23.315
-0.151,-0.315,0.946,-45.836999999999996,-36.316,-17.334
-0.11699999999999999,-0.29,0.9209999999999999,-47.791000000000004,-45.288000000000004,-17.761
-0.08,-0.29,0.899,-45.715,-47.791000000000004,-18.738
-0.067,-0.23800000000000002,0.92,-41.809,-45.288000000000004,-15.503
-0.051,-0.20600000000000002,0.956,-37.415,-31.25,-12.755999999999998
-0.052000000000000005,-0.19899999999999998,0.998,-36.194,-8.85,-11.292
-0.059000000000000004,-0.205,1.01,-39.856,10.864,-7.446000000000001
-0.065,-0.242,1.053,-44.983000000000004,20.874000000000002,-4.5169999999999995
-0.096,-0.308,1.153,-46.57,26.366999999999997,-5.066
-0.031,-0.326,1.133,-48.34,33.080999999999996,-7.141
0.017,-0.262,0.914,-50.72,33.325,-15.442
-0.156,-0.435,1.249,-46.50899999999999,-0.9159999999999999,-26.611
-0.193,-0.466,1.436,-40.283,-16.602,-19.409000000000002
-0.147,-0.397,1.901,-28.809,-36.865,-30.823
-0.33299999999999996,-0.147,1.7930000000000001,-13.915999999999999,-44.556000000000004,-42.663999999999994
-0.364,-0.045,1.215,-11.963,-19.653,-32.043
-0.18,-0.134,0.737,-14.770999999999999,-2.563,-15.869000000000002
-0.168,-0.262,0.828,-11.841,-13.245,-7.507000000000001
-0.099,-0.213,0.8540000000000001,-8.789,-21.118000000000002,1.77
-0.05,-0.191,0.799,-6.775,-20.996,2.075
-0.078,-0.19699999999999998,0.74,-3.052,-18.433,-3.113
-0.128,-0.245,0.731,-4.0280000000000005,-14.343,-6.5920000000000005
-0.20199999999999999,-0.28300000000000003,0.975,-5.492999999999999,-11.107999999999999,-4.395
-0.163,-0.225,1.151,-5.31,-4.272,1.2819999999999998
-0.13,-0.19699999999999998,1.204,-5.981,-0.6709999999999999,0.244
-0.12,-0.20800000000000002,1.099,-5.371,1.2819999999999998,-5.188
-0.146,-0.166,0.938,-3.845,0.366,-8.057
-0.363,-0.264,-2.1069999999999998,155.884,-175.78099999999998,-54.81
-0.442,-0.266,-2.285,144.165,-193.115,-51.818999999999996
-0.578,-0.322,-2.322,127.625,-182.8,-41.626000000000005
-0.708,-0.48700000000000004,-2.186,95.52,-147.278,-24.901999999999997
-0.6920000000000001,-0.561,-2.028,53.284,-95.459,-2.441
-0.575,-0.537,-1.784,15.198,-44.128,18.433
-0.499,-0.57,-1.4780000000000002,-12.145999999999999,-6.104,33.141999999999996
-0.44799999999999995,-0.675,-1.197,-33.691,24.963,40.649
-0.386,-0.763,-0.9540000000000001,-50.293,53.65,43.518
-0.32799999999999996,-0.8140000000000001,-0.75,-60.73,76.294,43.64
-0.26899999999999996,-0.866,-0.612,-66.77199999999999,88.62299999999999,41.504
-0.2,-0.909,-0.528,-68.298,89.78299999999999,38.025
-0.14400000000000002,-0.909,-0.474,-66.711,83.191,32.775999999999996
-0.124,-0.899,-0.478,-62.5,72.51,25.635
-0.10400000000000001,-0.883,-0.547,-54.688,62.43899999999999,18.005
-0.084,-0.851,-0.6579999999999999,-48.523,54.81,9.399
-0.075,-0.826,-0.765,-48.95,45.715,0.7929999999999999
-0.094,-0.7809999999999999,-0.835,-54.993,34.729,-5.981
-0.136,-0.688,-0.847,-63.903999999999996,26.978,-11.658
-0.17300000000000001,-0.628,-0.865,-76.782,23.56,-16.052
-0.203,-0.5870000000000001,-0.8590000000000001,-94.48200000000001,19.287,-16.907
-0.218,-0.55,-0.795,-112.305,15.075999999999999,-13.123
-0.191,-0.528,-0.7170000000000001,-129.27200000000002,16.785,-8.606
-0.166,-0.508,-0.634,-144.958,24.840999999999998,-7.874
-0.166,-0.489,-0.5479999999999999,-155.273,34.851,-11.353
-0.214,-0.42,-0.44799999999999995,-161.194,44.983000000000004,-16.296
-0.271,-0.42700000000000005,-0.379,-166.50400000000002,53.894,-21.179000000000002
-0.284,-0.47100000000000003,-0.34,-174.31599999999997,59.082,-24.658
-0.276,-0.514,-0.282,-182.312,58.838,-28.809
-0.256,-0.534,-0.22,-188.049,59.021,-35.95
-0.292,-0.414,-0.138,-190.796,63.354,-46.50899999999999
-0.418,-0.22,-0.065,-190.002,68.237,-52.917
-0.509,-0.128,-0.059000000000000004,-193.604,64.209,-49.622
-0.608,-0.052000000000000005,0.027999999999999997,-204.468,48.645,-35.034
-0.643,-0.085,0.141,-216.98,31.311,-14.465
-0.5539999999999999,-0.172,0.193,-226.31799999999998,18.677,5.371
-0.434,-0.25,0.251,-229.00400000000002,14.587,17.517
-0.326,-0.311,0.307,-226.74599999999998,20.63,19.714000000000002
-0.262,-0.368,0.39,-218.933,36.438,17.578
-0.191,-0.402,0.45299999999999996,-210.083,63.538000000000004,11.23
-0.124,-0.384,0.48100000000000004,-202.332,97.16799999999999,1.2209999999999999
-0.107,-0.28800000000000003,0.518,-192.56599999999997,128.296,-13.367
-0.349,-0.024,0.691,-184.387,147.095,-25.33
-0.597,0.385,1.082,-195.862,147.827,-12.878
-0.45,0.708,1.496,-232.3,130.127,27.771
-0.397,0.49,1.655,-259.52099999999996,93.01799999999999,67.87100000000001
-0.223,-0.028999999999999998,1.7819999999999998,-267.212,50.232,95.27600000000001
0.03,-0.265,1.895,-268.982,11.107999999999999,118.164
0.175,-0.40299999999999997,1.9380000000000002,-254.7,-6.287000000000001,113.77
0.204,-0.48100000000000004,2.0,-217.468,-1.587,86.73100000000001
0.244,-0.5579999999999999,1.92,-176.88,14.404000000000002,49.622
0.22899999999999998,-0.619,1.756,-146.72899999999998,29.053,15.015
0.19899999999999998,-0.598,1.642,-120.605,40.344,-5.553999999999999
0.145,-0.573,1.589,-96.25200000000001,60.486000000000004,-17.578
0.122,-0.514,1.514,-78.796,95.398,-24.230999999999998
0.092,-0.32299999999999995,1.5319999999999998,-73.85300000000001,133.118,-22.826999999999998
0.054000000000000006,-0.124,1.524,-83.801,154.358,-12.939
0.078,-0.044000000000000004,1.626,-100.586,150.024,0.9159999999999999
0.14300000000000002,-0.142,1.6019999999999999,-112.54899999999999,125.427,8.545
0.289,-0.255,1.6640000000000001,-112.488,87.524,7.202000000000001
0.231,-0.493,1.262,-104.553,53.589,-10.315
-0.027999999999999997,-0.623,1.636,-92.59,-25.146,-24.353
-0.158,-0.418,1.5330000000000001,-67.26100000000001,-70.251,-19.104
-0.198,-0.37200000000000005,1.365,-39.49,-88.074,-21.545
-0.212,-0.348,1.068,-18.555,-97.595,-28.503
-0.276,-0.263,0.9359999999999999,-6.836,-110.71799999999999,-28.991999999999997
-0.35100000000000003,-0.168,0.897,2.625,-108.64299999999999,-22.826999999999998
-0.317,-0.172,0.768,7.507000000000001,-85.449,-10.985999999999999
-0.27399999999999997,-0.19399999999999998,0.736,9.583,-51.818999999999996,3.7230000000000003
-0.188,-0.239,0.71,4.333,-13.123,17.822
-0.098,-0.3,0.73,-13.672,20.264,25.574
-0.019,-0.326,0.816,-35.461,41.748000000000005,27.344
0.013000000000000001,-0.324,0.9129999999999999,-48.645,50.964,25.513
0.003,-0.355,0.982,-51.636,49.255,16.907
-0.03,-0.363,1.013,-49.376999999999995,42.663999999999994,6.836
-0.06,-0.35200000000000004,0.929,-44.556000000000004,33.875,-2.502
-0.618,-1.035,2.106,-34.119,-1.465,-7.507000000000001
-0.024,-0.342,3.2119999999999997,-9.949,-30.945,17.944000000000003
0.179,0.256,1.896,-26.366999999999997,-38.025,12.512
-0.07400000000000001,-0.076,0.8340000000000001,-16.418,-43.213,-26.489
-0.07200000000000001,-0.363,0.34299999999999997,15.991,-36.681999999999995,-33.325
-0.312,-0.45399999999999996,0.486,23.436999999999998,-33.02,-25.208000000000002
-0.133,-0.19899999999999998,0.408,1.709,-7.69,-9.583
-0.046,-0.14300000000000002,0.397,-13.732999999999999,2.197,0.122
-0.204,-0.374,0.809,-16.174,5.371,-1.831
-0.198,-0.414,1.327,-21.666999999999998,5.066,2.197
-0.07400000000000001,-0.133,1.544,-33.751999999999995,-5.859,8.362
-0.084,-0.095,1.271,-26.978,-14.709000000000001,1.038
-0.125,-0.247,0.976,-2.991,-15.137,-9.216000000000001
-0.10800000000000001,-0.317,0.706,6.531000000000001,-4.761,-11.475
-0.14300000000000002,-0.29600000000000004,0.722,4.211,-3.235,-7.69
-0.17800000000000002,-0.252,0.892,0.183,-4.272,-3.54
-0.18,-0.221,1.022,-0.183,-3.967,-0.8540000000000001
-0.191,-0.22,1.074,0.977,-6.531000000000001,-1.099
-0.19,-0.221,1.006,2.136,-5.615,-2.258
-0.19,-0.235,0.92,2.197,-1.465,-3.662
-0.20600000000000002,-0.249,0.8759999999999999,0.977,2.6860000000000004,-3.967
-0.21600000000000003,-0.256,0.894,0.366,4.0280000000000005,-2.136
-0.214,-0.256,0.9359999999999999,-1.3430000000000002,2.075,-0.244
-0.205,-0.268,0.9520000000000001,-2.93,-3.174,0.42700000000000005
-0.19699999999999998,-0.271,0.9520000000000001,-2.625,-10.62,0.122
-0.214,-0.27,0.9309999999999999,-1.892,-12.878,-1.3430000000000002
-0.237,-0.253,0.9329999999999999,-1.2819999999999998,-9.766,-2.258
-0.256,-0.23199999999999998,0.941,-0.5489999999999999,-3.6010000000000004,-1.953
-0.249,-0.23600000000000002,0.945,-0.061,0.977,-0.5489999999999999
-0.23,-0.247,0.9540000000000001,-0.183,3.4789999999999996,1.526
-0.201,-0.262,0.9440000000000001,0.0,3.235,2.502
-0.182,-0.272,0.9420000000000001,0.732,1.099,2.38
-0.174,-0.271,0.9420000000000001,1.099,-0.6709999999999999,2.0140000000000002
-0.162,-0.273,0.943,1.465,-2.258,1.892
-0.146,-0.266,0.935,1.526,-3.3569999999999998,1.6480000000000001
-0.14800000000000002,-0.267,0.94,0.9159999999999999,-4.761,0.6709999999999999
-0.155,-0.259,0.955,-0.366,-6.165,-0.122
-0.161,-0.254,0.9470000000000001,0.122,-3.906,-0.732
-0.182,-0.25,0.9329999999999999,0.9159999999999999,-0.8540000000000001,-1.77
-0.195,-0.243,0.9329999999999999,-0.6709999999999999,0.244,-2.747
-0.213,-0.23199999999999998,0.934,-3.113,-0.9159999999999999,-2.8689999999999998
-0.215,-0.23600000000000002,0.946,-2.8080000000000003,-3.3569999999999998,-2.197
-0.21,-0.231,0.941,-1.3430000000000002,-4.638999999999999,-1.099
0.156,-0.305,2.224,78.125,67.627,60.242
0.23800000000000002,-0.312,2.256,93.445,75.256,48.218
0.293,-0.27899999999999997,2.285,109.863,73.303,31.982
0.33299999999999996,-0.253,2.168,123.10799999999999,66.895,13.184000000000001
0.239,-0.161,2.23,138.977,45.776,-1.709
0.253,-0.12300000000000001,2.1,157.715,20.203,-9.583
0.26899999999999996,-0.055,1.943,177.795,-1.892,-13.184000000000001
0.24,0.013000000000000001,1.811,195.862,-10.559000000000001,-20.203
0.243,0.017,1.605,213.86700000000002,-11.597000000000001,-29.419
0.263,0.07400000000000001,1.29,223.81599999999997,-10.315,-39.063
0.21600000000000003,0.0,1.242,232.422,-18.555,-42.236000000000004
0.23600000000000002,-0.03,1.246,229.858,-27.588,-36.56
0.214,0.027999999999999997,1.162,215.576,-25.818,-35.766999999999996
0.18100000000000002,-0.017,1.186,212.952,-21.057,-37.476
0.182,-0.025,1.196,218.38400000000001,-22.949,-36.56
0.22,-0.004,1.163,224.731,-25.756999999999998,-36.621
0.256,0.048,1.045,235.59599999999998,-29.541,-42.175
0.198,-0.022000000000000002,1.003,252.68599999999998,-37.415,-48.278999999999996
0.255,-0.099,0.731,259.155,-43.03,-50.293
0.221,-0.154,0.682,253.845,-52.795,-55.176
0.134,-0.168,0.64,242.065,-61.157,-63.843
0.035,-0.109,0.622,233.27599999999998,-66.528,-70.801
0.003,-0.087,0.529,233.94799999999998,-71.655,-72.632
-0.049,-0.099,0.4,237.36599999999999,-76.477,-73.73
-0.133,-0.083,0.315,240.845,-77.454,-74.34100000000001
-0.14800000000000002,-0.153,0.18899999999999997,242.92,-73.914,-72.266
-0.21100000000000002,-0.26,-0.015,237.915,-70.557,-69.458
