acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,target
344,815,4067,-72,59,-18,0
357,1040,4082,-124,85,10,0
323,1065,3983,-161,113,-4,0
271,1006,3814,-176,127,-24,0
243,894,3662,-161,110,-41,0
165,691,3510,-119,67,-56,0
160,660,3596,-98,-1,-35,0
217,760,3932,-104,-53,-11,0
244,792,4126,-117,-44,-3,0
253,848,4097,-109,-17,0,0
269,888,4096,-107,-7,-7,0
281,833,4183,-115,2,-15,0
264,755,4089,-124,23,-14,0
228,686,3986,-133,28,-8,0
236,648,4013,-119,15,1,0
236,686,4089,-112,8,21,0
248,876,4080,-104,17,33,0
238,905,4065,-89,19,5,0
220,732,4158,-63,14,-20,0
258,694,4163,-43,28,-13,0
212,711,4003,-59,43,-4,0
182,753,3919,-74,26,8,0
214,876,4047,-91,-2,19,0
264,930,4306,-101,-15,9,0
297,858,4408,-115,14,-8,0
258,759,4216,-116,61,-17,0
234,691,4067,-112,68,-17,0
231,619,4031,-120,60,-7,0
245,662,4142,-124,42,23,0
275,707,4175,-95,57,21,0
280,744,4109,-69,75,13,0
267,751,3975,-59,82,3,0
480,519,5200,289,144,413,0
510,572,5299,282,195,427,0
517,635,5317,278,260,441,0
504,709,5352,263,327,464,0
490,905,5379,259,396,478,0
454,1089,5325,273,474,467,0
408,1184,5173,265,554,449,0
378,1274,5049,264,609,429,0
350,1349,5045,257,647,409,0
341,1451,5040,236,691,399,0
328,1462,5051,190,780,343,0
325,1421,5008,161,834,326,0
327,1448,4949,129,884,316,0
335,1462,4930,80,937,306,0
306,1445,4828,37,995,299,0
297,1522,4721,-24,1041,302,0
271,1580,4560,-87,1083,295,0
171,1388,4565,-134,1112,271,0
267,1263,4463,-152,1145,294,0
197,1473,4327,-246,1177,348,0
162,1799,4134,-274,1192,352,0
110,1925,4005,-264,1184,305,0
66,2072,4136,-209,1170,241,0
69,2373,4540,-126,1177,165,0
200,2615,4903,-65,1257,61,0
159,2751,4896,-57,1406,-76,0
69,2611,4712,-74,1556,-222,0
-38,2515,4040,-106,1689,-320,0
-277,2435,3349,-180,1727,-397,0
-378,2300,3096,-249,1664,-460,0
-432,2284,2905,-327,1594,-503,0
-560,2076,2668,-377,1511,-570,0
-625,1850,2748,-399,1400,-609,0
-622,1960,2977,-407,1317,-621,0
-661,1890,3008,-408,1275,-746,0
-661,1890,3008,-408,1275,-746,0
-709,1723,2948,-385,1264,-808,0
-758,1571,2950,-383,1254,-848,0
-839,1595,2764,-373,1254,-871,0
-940,1613,2470,-378,1233,-913,0
-1072,1426,2169,-363,1173,-976,0
-1225,1167,1944,-353,1080,-1013,0
-1347,998,1823,-314,966,-1025,0
-1421,922,1823,-270,843,-1026,0
-1482,833,1913,-281,745,-1016,0
-1619,766,1592,-200,653,-1032,0
-1716,688,1580,-128,494,-1047,0
-1710,576,1871,-87,345,-1043,0
-1733,604,2075,-51,239,-1024,0
-1714,810,2306,-12,147,-1012,0
-1670,1043,2552,6,77,-1031,0
-1626,1097,2605,3,38,-1091,0
-1658,784,2654,-2,-2,-1161,0
-1644,619,2865,15,-47,-1177,0
-1607,904,2759,28,-53,-1225,0
-1646,715,2527,55,-94,-1306,0
-1631,415,2580,79,-175,-1365,0
-1604,97,2704,89,-235,-1384,0
-1623,-85,2583,120,-271,-1373,0
-1634,-166,2401,129,-326,-1344,0
-1638,-197,2208,144,-408,-1321,0
-1606,-323,2204,165,-520,-1311,0
-1533,-519,2499,192,-634,-1298,0
-1398,-694,3053,220,-715,-1266,0
-1325,-741,3471,215,-712,-1210,0
-1315,-554,3348,201,-651,-1151,0
-1350,-327,3067,219,-620,-1143,0
-1375,-460,2809,276,-629,-1185,0
-1359,-743,2605,351,-678,-1205,0
-1364,-1020,2568,385,-756,-1173,0
-1332,-1207,2579,391,-841,-1098,0
-1375,-1186,2461,387,-924,-999,0
-1328,-1179,2687,364,-1035,-904,0
-1208,-1129,2975,372,-1109,-812,0
-1141,-967,2965,365,-1136,-729,0
-1048,-926,3022,358,-1176,-673,0
-966,-977,3275,363,-1215,-627,0
-894,-922,3477,368,-1212,-565,0
-862,-790,3361,367,-1187,-511,0
-864,-837,3149,370,-1203,-483,0
-839,-1081,3225,396,-1277,-449,0
-736,-1220,3682,392,-1355,-361,0
-632,-918,3969,342,-1359,-225,0
-586,-434,3764,309,-1330,-140,0
-543,-189,3672,291,-1346,-137,0
-493,-220,3753,336,-1396,-175,0
-340,-497,4165,349,-1431,-196,0
-279,-848,4408,336,-1406,-170,0
-285,-1011,4509,312,-1362,-91,0
-239,-790,4455,297,-1314,10,0
-250,-505,4195,314,-1277,63,0
-256,-468,4227,337,-1294,76,0
-142,-545,4427,331,-1298,109,0
-80,-582,4405,329,-1270,154,0
-76,-622,4503,345,-1259,195,0
52,-591,4513,320,-1240,256,0
85,-655,4738,312,-1227,304,0
158,-475,4755,357,-1190,358,0
286,-429,4789,361,-1148,383,0
382,-684,4907,334,-1101,410,0
372,-787,4769,349,-1031,472,0
418,-734,4558,396,-989,536,0
478,-759,4656,450,-981,585,0
522,-829,4719,505,-953,649,0
574,-557,4592,562,-931,757,0
673,-98,4770,558,-954,846,0
790,64,5322,500,-948,881,0
856,170,5615,456,-850,905,0
903,461,5588,458,-710,902,0
939,339,5531,502,-574,824,0
925,-471,4986,612,-309,769,0
772,-681,4356,643,-259,867,0
765,-205,4289,628,-321,1040,0
895,480,4793,598,-397,1150,0
1005,750,5330,557,-385,1169,0
1062,931,5553,527,-292,1166,0
1065,1144,5524,492,-168,1150,0
1034,1326,5375,451,-44,1119,0
1015,1425,5271,449,46,1069,0
1045,1445,5466,422,119,1025,0
1071,1592,5436,370,236,1000,0
1035,1622,5036,322,349,942,0
948,1280,4741,309,401,865,0
865,876,4620,338,418,841,0
820,813,4562,352,424,886,0
801,1112,4464,304,425,959,0
802,1385,4465,242,415,994,0
824,1656,4560,210,404,997,0
821,1838,4585,216,424,946,0
780,1757,4506,248,454,863,0
736,1792,4430,292,475,798,0
704,1860,4321,318,493,734,0
665,1789,4303,325,501,673,0
681,1762,4385,305,506,636,0
668,1748,4267,266,539,605,0
634,1636,3978,223,552,578,0
642,1538,3986,182,523,561,0
648,1386,3988,146,507,548,0
620,1163,3901,103,499,556,0
562,994,3789,49,483,600,0
491,1217,3716,13,454,673,0
527,1808,3825,1,415,704,0
525,2087,4101,1,409,636,0
523,2184,4193,37,449,531,0
480,2258,4083,77,505,418,0
426,2224,3989,120,543,296,0
397,2085,3955,176,572,175,0
269,1605,3424,164,615,21,0
145,1278,3042,116,574,5,0
101,1147,2996,71,481,38,0
101,1147,2996,71,481,38,0
137,1220,3231,34,394,74,0
143,1293,3350,11,359,84,0
162,1322,3342,-3,340,73,0
164,1139,3359,-18,302,30,0
163,1107,3385,-35,290,29,0
129,1069,3294,-23,279,19,0
112,1075,3262,-19,245,19,0
113,1141,3335,-34,209,19,0
92,1007,3317,-41,187,0,0
41,792,3250,-37,156,-2,0
67,734,3408,-39,101,27,0
97,785,3584,-74,71,69,0
64,926,3501,-129,66,113,0
33,1083,3451,-165,39,131,0
40,1201,3636,-173,0,118,0
70,1294,3803,-147,-6,83,0
67,1305,3844,-114,6,28,0
77,1097,3895,-101,20,-26,0
83,802,4011,-93,30,-51,0
97,799,4155,-111,55,-25,0
85,1006,4046,-148,98,0,0
33,1051,3791,-175,120,-11,0
7,925,3749,-181,90,-28,0
27,892,3860,-183,59,-24,0
38,808,3864,-200,51,-24,0
16,698,3833,-207,38,-18,0
24,697,3863,-201,17,0,0
14,736,3876,-209,3,15,0
-7,818,3886,-236,-14,35,0
26,894,4074,-257,-33,38,0
32,899,4121,-250,-16,20,0
-8,828,4020,-216,4,3,0
-9,751,3946,-167,-2,-6,0
36,662,4125,-119,-32,25,0
63,813,4172,-116,-27,51,0
79,925,4253,-119,-19,51,0
84,937,4269,-125,1,39,0
78,902,4150,-132,26,29,0
51,861,3979,-121,29,14,0
47,773,3961,-113,9,3,0
66,700,4063,-128,-6,12,0
63,736,4036,-122,-1,25,0
59,768,4041,-100,-6,24,0
96,747,4186,-89,-10,19,0
90,700,4154,-82,10,16,0
41,694,3931,-78,27,28,0
12,760,3836,-74,4,41,0
63,845,4017,-88,-34,48,0
92,856,4195,-86,-39,38,0
197,759,4646,161,312,394,0
188,863,4608,170,330,395,0
194,827,4751,173,339,381,0
197,708,4846,167,375,390,0
187,821,4763,164,430,423,0
136,1028,4543,167,465,435,0
101,1090,4511,167,465,421,0
100,1054,4632,172,467,406,0
81,1102,4662,182,489,403,0
88,1234,4774,174,512,398,0
106,1251,4893,157,550,374,0
85,1121,4878,138,609,356,0
72,1207,4778,131,662,367,0
65,1279,4910,111,697,367,0
127,1294,4818,151,747,355,0
143,1553,4746,125,786,355,0
82,1479,4590,123,818,295,0
41,1150,4582,139,820,256,0
87,1104,4822,151,822,282,0
127,1538,4927,58,944,358,0
86,1676,4765,-34,999,366,0
27,1786,4649,-86,1029,363,0
-51,2028,4699,-115,1051,358,0
14,2207,4707,-126,1087,320,0
-82,2276,4552,-190,1138,275,0
-61,2449,4561,-224,1166,220,0
-84,2730,4340,-182,1220,118,0
-197,2612,4095,-98,1242,-47,0
-196,2292,4405,-38,1230,-185,0
-161,2199,4684,5,1288,-260,0
-312,2289,3926,32,1472,-370,0
-414,2332,3537,-13,1470,-425,0
-539,2290,3225,-67,1429,-480,0
-604,2272,3055,-123,1360,-527,0
-676,2123,2990,-145,1278,-589,0
-715,1876,3230,-176,1196,-630,0
-704,1901,3391,-217,1175,-632,0
-745,2073,3275,-249,1192,-657,0
-806,1992,3139,-256,1200,-729,0
-872,1936,2999,-237,1201,-789,0
-917,2036,2746,-195,1196,-856,0
-1076,1809,2391,-158,1172,-962,0
-1206,1435,2192,-141,1112,-1029,0
-1288,1307,1988,-96,1038,-1054,0
-1425,1174,1727,-74,951,-1079,0
-1554,978,1530,-68,835,-1090,0
-1636,876,1420,-58,697,-1080,0
-1729,825,1371,-44,556,-1067,0
-1778,853,1374,-29,414,-1049,0
-1799,930,1520,0,272,-1049,0
-1764,975,1896,0,150,-1060,0
-1755,1037,1957,9,94,-1084,0
-1778,909,1884,37,34,-1137,0
-1664,785,2355,117,-136,-1179,0
-1613,818,2563,127,-165,-1207,0
-1650,807,2339,139,-170,-1240,0
-1664,845,2084,161,-227,-1280,0
-1616,724,2229,181,-323,-1341,0
-1586,461,2389,234,-389,-1394,0
-1572,349,2313,288,-440,-1416,0
-1527,-384,2460,271,-531,-1410,0
-1573,-249,2092,241,-558,-1318,0
-1636,-162,1853,228,-661,-1281,0
-1561,-498,2300,198,-803,-1262,0
-1484,-525,2747,169,-860,-1183,0
-1461,-490,2681,188,-853,-1135,0
-1519,-503,2645,225,-893,-1112,0
-1407,-579,3002,217,-946,-1072,0
-1303,-655,3094,219,-933,-1016,0
-1282,-503,2786,223,-925,-952,0
-1225,-228,2476,221,-975,-918,0
-1294,-377,2459,207,-1081,-939,0
-1189,-772,2689,211,-1188,-925,0
-1177,-751,2835,242,-1265,-855,0
-1127,-769,3045,267,-1341,-797,0
-982,-784,3429,272,-1394,-729,0
-831,-814,3852,254,-1404,-659,0
-788,-835,4054,211,-1363,-589,0
-783,-944,4076,148,-1303,-510,0
-785,-914,3914,111,-1244,-412,0
-763,-666,3689,111,-1221,-342,0
-750,-710,3665,143,-1248,-327,0
-715,-841,3816,172,-1292,-291,0
-640,-642,3955,185,-1323,-221,0
-570,-552,4115,158,-1344,-174,0
-461,-532,4435,128,-1357,-131,0
-324,-510,4867,106,-1337,-100,0
-282,-674,4962,98,-1257,-92,0
-242,-1055,4954,75,-1171,-69,0
-240,-1383,4817,107,-1108,-5,0
-168,-1523,4867,142,-1076,105,0
-62,-1417,5009,164,-1040,231,0
-29,-1230,4935,164,-981,340,0
-62,-1267,4800,160,-945,424,0
7,-1182,5043,150,-941,530,0
71,-952,5152,139,-893,626,0
-47,-859,5043,131,-824,691,0
18,-682,4842,141,-789,748,0
67,-641,5189,185,-798,771,0
154,-484,5363,272,-743,800,0
303,-270,5562,322,-674,811,0
394,-470,5608,340,-572,787,0
411,-789,5276,385,-457,789,0
400,-1185,5035,466,-392,826,0
371,-1385,5012,546,-363,940,0
397,-834,5011,570,-334,1124,0
370,-164,4983,546,-307,1248,0
362,256,5145,496,-291,1305,0
400,606,5306,434,-242,1324,0
437,661,5295,406,-150,1288,0
430,536,5091,444,-57,1237,0
408,447,4864,492,7,1211,0
418,362,4776,508,43,1219,0
424,534,4732,492,72,1264,0
426,795,4673,460,101,1293,0
374,769,4666,425,121,1295,0
406,920,4750,370,140,1329,0
403,1150,4607,312,178,1344,0
427,1047,4399,284,200,1316,0
412,1069,4274,293,185,1302,0
421,1093,4388,294,156,1288,0
410,1174,4617,268,159,1297,0
421,1536,4737,283,199,1302,0
382,1901,4796,310,261,1264,0
416,2101,4844,306,333,1202,0
409,2389,4654,291,410,1123,0
308,2406,4333,275,457,995,0
229,2261,4167,270,465,885,0
206,2242,4057,301,452,800,0
207,2249,4132,305,423,727,0
209,2212,4290,254,417,672,0
199,2119,4256,179,440,635,0
203,2176,4217,121,456,614,0
174,2216,4211,73,472,573,0
230,2069,4087,37,495,519,0
222,2023,3980,-15,503,482,0
223,2005,4058,-52,500,440,0
246,1947,4156,-46,515,379,0
242,1899,4049,-35,557,321,0
158,1710,3824,-48,587,263,0
155,1540,3671,-45,584,234,0
93,1678,3479,-30,566,222,0
58,1622,3523,-37,520,172,0
20,1362,3602,-46,488,131,0
-36,1276,3607,-48,467,128,0
-44,1366,3482,-53,454,131,0
-104,1269,3276,-32,427,98,0
-171,1026,3257,-12,366,81,0
-180,1024,3403,13,306,99,0
-191,1151,3502,26,275,116,0
-190,1371,3573,27,254,115,0
-204,1467,3592,19,241,81,0
-218,1278,3627,22,226,33,0
-212,1111,3746,28,210,18,0
-218,1119,3789,8,210,34,0
-244,1183,3722,-42,214,53,0
-242,1320,3651,-70,205,51,0
-291,1256,3562,-77,186,13,0
-330,1022,3574,-85,155,-12,0
-306,1033,3641,-103,125,2,0
-286,1050,3665,-150,112,8,0
-313,896,3617,-164,100,-6,0
-320,805,3618,-144,77,-5,0
-284,799,3745,-118,51,0,0
-260,755,3936,-126,43,11,0
-264,823,4015,-125,65,27,0
-296,899,3785,-85,99,25,0
-349,1025,3648,-52,84,17,0
-314,1178,3834,-42,49,-7,0
-407,588,3738,-30,57,-73,0
-422,632,3647,-40,35,-24,0
-427,784,3599,-63,0,7,0
-414,754,3624,-80,-41,5,0
-395,655,3690,-74,-76,8,0
-362,664,3862,-52,-108,26,0
-285,716,4178,-43,-121,42,0
-219,779,4469,-63,-95,60,0
-216,929,4426,-99,-22,77,0
-273,1082,4093,-89,33,63,0
-306,1050,3934,-49,28,20,0
-305,937,4004,-25,5,-9,0
-310,730,4099,-30,4,-16,0
-345,549,4066,-34,16,2,0
-346,606,3993,-47,24,54,0
-316,801,3954,-58,16,91,0
-299,967,3974,-70,4,92,0
-303,1030,3934,-78,4,72,0
-332,959,3878,-69,-2,41,0
-347,876,3866,-48,-20,21,0
-367,758,3842,-29,-37,7,0
-392,580,3904,-10,-57,4,0
-379,596,4104,18,-73,35,0
-308,691,4284,37,-59,57,0
-297,647,4347,16,-21,75,0
-249,1256,4156,-64,48,151,0
-278,1354,3938,-66,53,100,0
-316,1153,3923,-50,23,37,0
-312,977,4049,-38,1,12,0
-311,893,4098,-47,5,14,0
-324,859,4039,-56,20,23,0
-206,349,5460,121,268,471,0
-181,418,5612,109,348,490,0
-96,451,5766,117,435,509,0
-30,535,5851,145,536,528,0
25,679,5977,165,635,546,0
79,1005,5889,166,746,562,0
115,1367,5759,106,850,553,0
64,1451,5462,133,937,470,0
-25,1368,5146,186,983,385,0
-108,1270,4951,214,997,326,0
-181,1054,4977,201,1001,295,0
-220,983,5001,160,1034,313,0
-277,1091,4767,118,1090,340,0
-370,1211,4410,86,1125,347,0
-461,1326,4039,88,1124,333,0
-505,1350,3889,117,1075,294,0
-541,1335,3887,147,1019,260,0
-598,1275,3850,152,978,239,0
-640,1361,3826,131,943,245,0
-658,1598,3777,99,914,244,0
-701,1617,3692,75,887,203,0
-745,1581,3593,56,861,167,0
-802,1521,3458,30,829,138,0
-826,1458,3495,16,784,117,0
-820,1588,3598,30,762,99,0
-847,1715,3566,34,766,59,0
-886,1801,3477,44,773,-2,0
-955,1823,3260,104,776,-82,0
-1002,1739,3151,169,745,-167,0
-1021,1604,3214,195,705,-224,0
-1050,1603,3220,171,675,-241,0
-1082,1743,3192,103,650,-251,0
-1122,1715,3201,69,625,-290,0
-1137,1687,3316,58,602,-324,0
-1153,1778,3165,45,607,-357,0
-1278,1707,2883,12,590,-403,0
-1310,1607,2878,-3,531,-438,0
-1346,1658,2834,17,489,-466,0
-1362,1747,2794,38,441,-502,0
-1310,1643,3050,30,383,-551,0
-1257,1565,3322,8,369,-573,0
-1307,1604,3150,-9,400,-590,0
-1375,1640,2830,0,402,-624,0
-1386,1604,2704,21,354,-677,0
-1452,1382,2730,36,294,-718,0
-1446,1319,2836,32,241,-714,0
-1422,1410,2940,-15,206,-705,0
-1460,1357,2825,-55,193,-724,0
-1546,1253,2612,-60,160,-743,0
-1546,1350,2614,-33,88,-751,0
-1533,1445,2670,-2,19,-787,0
-1557,1317,2764,8,-41,-837,0
-1526,1119,3004,9,-95,-867,0
-1480,994,3300,14,-116,-876,0
-1460,1000,3415,13,-95,-876,0
-1548,1058,2915,70,-62,-928,0
-1548,865,2964,23,-114,-950,0
-1466,765,3171,13,-151,-964,0
-1521,653,3102,-2,-148,-969,0
-1527,512,3030,-5,-166,-955,0
-1571,575,2869,1,-193,-928,0
-1557,638,2781,-19,-247,-916,0
-1557,541,2835,-31,-315,-923,0
-1511,480,3046,-28,-376,-923,0
-1473,405,3288,-47,-402,-918,0
-1470,402,3247,-74,-383,-903,0
-1485,420,3036,-82,-380,-908,0
-1456,239,2963,-63,-408,-937,0
-1404,-153,3081,-31,-448,-956,0
-1387,-437,3145,2,-466,-924,0
-1358,-495,3116,12,-479,-853,0
-1343,-517,3091,10,-499,-789,0
-1364,-593,3058,28,-529,-728,0
-1342,-391,3064,36,-567,-650,0
-1342,-391,3064,36,-567,-650,0
-1293,-341,3241,14,-629,-572,0
-1293,-152,3124,31,-639,-525,0
-1287,-36,3076,59,-678,-513,0
-1264,-115,3312,62,-730,-511,0
-1237,-194,3549,53,-749,-491,0
-1255,-187,3597,45,-738,-463,0
-1247,-163,3620,34,-740,-435,0
-1180,-203,3742,25,-745,-417,0
-1156,-224,3716,37,-728,-397,0
-1115,-180,3406,42,-757,-342,0
-1083,-158,3569,9,-809,-313,0
-1114,-127,3540,12,-858,-290,0
-1029,6,3888,10,-907,-268,0
-999,62,4127,28,-901,-275,0
-916,-56,4287,37,-875,-288,0
-904,-210,4220,14,-818,-281,0
-910,-379,4018,-11,-775,-253,0
-857,-448,3982,-18,-775,-215,0
-743,-510,3973,-15,-778,-187,0
-739,-704,4113,-23,-787,-162,0
-664,-916,4240,-4,-771,-109,0
-660,-791,4026,28,-734,-14,0
-631,-458,3838,67,-745,58,0
-605,-242,3916,90,-794,84,0
-587,-220,4114,78,-833,94,0
-571,-344,4273,63,-839,104,0
-529,-505,4426,89,-828,122,0
-458,-492,4462,119,-799,154,0
-542,-610,4423,138,-754,182,0
-574,-639,4121,196,-725,246,0
-566,-213,3982,223,-766,332,0
-367,-67,4657,172,-873,381,0
-259,18,5023,183,-851,404,0
-139,136,5282,170,-775,415,0
-103,162,5153,156,-653,404,0
-152,35,4731,154,-553,390,0
-171,-159,4450,160,-521,399,0
-155,-133,4299,201,-536,436,0
-133,-63,4534,187,-565,477,0
-112,-36,4710,191,-561,514,0
-67,240,4714,193,-526,557,0
-91,401,4491,213,-495,549,0
-43,285,4461,229,-503,518,0
1,12,4528,258,-503,501,0
10,-227,4498,307,-489,538,0
140,78,4644,325,-497,633,0
204,553,5061,269,-480,687,0
231,662,5216,210,-386,685,0
159,824,4918,181,-272,684,0
201,975,4830,162,-223,650,0
164,818,4834,152,-169,586,0
116,622,4482,160,-105,546,0
111,353,4258,195,-97,520,0
131,135,4209,210,-119,538,0
203,129,4268,197,-147,605,0
244,305,4336,182,-161,677,0
305,596,4464,167,-167,729,0
319,789,4549,143,-150,743,0
279,860,4583,117,-119,738,0
249,1104,4571,97,-77,732,0
192,1199,4389,102,-32,682,0
158,1006,4338,134,-12,614,0
191,824,4358,170,3,579,0
228,719,4277,195,22,565,0
239,558,4042,219,30,561,0
285,431,3960,234,3,599,0
363,721,4160,208,-35,675,0
416,1113,4399,162,-41,714,0
464,1309,4600,130,-19,695,0
489,1330,4787,101,35,656,0
447,1315,4677,78,126,616,0
362,1184,4421,63,190,574,0
302,1119,4292,51,218,555,0
303,1216,4281,47,223,549,0
320,1345,4250,37,228,531,0
282,1340,4056,35,230,494,0
304,1210,4164,43,184,460,0
436,1132,4698,37,159,448,0
499,1124,4919,1,225,451,0
496,1180,4750,-55,321,458,0
433,1267,4574,-102,383,458,0
453,1502,4725,-139,415,447,0
396,1659,4543,-156,493,393,0
251,1425,4085,-165,544,311,0
212,1188,3922,-162,522,273,0
177,1046,3881,-174,492,268,0
128,1040,3791,-202,468,286,0
122,1189,3711,-229,435,303,0
116,1255,3660,-225,393,278,0
82,1119,3874,-209,343,241,0
148,1067,4082,-197,339,237,0
118,1110,4008,-213,373,236,0
56,1093,3910,-228,386,222,0
-3,1097,3814,-216,388,201,0
-4,1134,3882,-189,377,172,0
8,1116,3904,-170,389,137,0
-65,949,3620,-167,408,104,0
-133,836,3392,-162,380,96,0
-117,888,3377,-155,316,100,0
-93,793,3528,-164,260,93,0
-70,765,3735,-171,228,100,0
-55,925,3782,-177,227,108,0
-60,919,3696,-175,227,82,0
-96,778,3663,-162,205,57,0
-99,731,3900,-172,170,62,0
-110,748,3906,-173,180,60,0
-143,843,3788,-144,190,45,0
-198,789,3674,-130,177,12,0
-182,601,3736,-124,149,-6,0
-186,537,3740,-120,138,1,0
-220,487,3687,-117,125,11,0
-221,449,3717,-108,101,23,0
-232,441,3775,-97,82,39,0
-237,515,3843,-107,67,62,0
-226,636,3968,-124,55,77,0
-210,663,4085,-137,58,72,0
-227,675,3986,-138,81,62,0
-287,660,3804,-123,76,45,0
-285,606,3839,-112,42,32,0
-248,597,3999,-89,16,23,0
-210,607,4168,-72,11,16,0
-187,569,4252,-86,28,13,0
-203,591,4120,-102,52,16,0
-239,560,3928,-104,52,9,0
-251,475,3963,-96,22,0,0
516,-213,4682,189,122,531,0
507,-80,4593,189,159,578,0
511,82,4514,180,172,611,0
530,142,4616,188,173,630,0
567,260,4808,199,192,653,0
590,416,4938,203,239,671,0
566,605,4913,204,302,676,0
562,860,4970,234,351,662,0
585,1022,5142,266,405,619,0
607,864,5331,260,480,570,0
559,731,5366,231,579,566,0
585,941,5196,229,665,580,0
554,1149,5044,181,736,574,0
535,1258,4862,137,786,537,0
502,976,4795,116,804,477,0
512,741,4864,110,816,473,0
548,850,4899,97,841,506,0
569,932,4923,65,867,517,0
577,976,4997,13,898,524,0
568,1077,5024,-43,945,532,0
523,1124,4986,-97,1000,526,0
422,1125,5070,-151,1053,520,0
446,1156,5066,-181,1131,525,0
409,1511,4521,-170,1214,513,0
184,1651,3814,-176,1212,430,0
7,1454,3700,-169,1097,334,0
26,1428,4281,-88,986,276,0
101,1542,4834,-5,995,218,0
64,1712,4830,42,1098,149,0
2,1815,4555,56,1192,64,0
-79,1678,4308,61,1245,-32,0
-155,1527,4159,59,1269,-95,0
-184,1606,4016,50,1275,-129,0
-244,1638,3843,3,1267,-175,0
-325,1517,3777,-80,1240,-210,0
-372,1468,3856,-161,1207,-221,0
-387,1652,3950,-218,1199,-230,0
-479,1835,3718,-255,1220,-277,0
-590,1768,3424,-280,1214,-358,0
-688,1492,3492,-207,1128,-511,0
-688,1341,3578,-176,1121,-569,0
-722,1370,3358,-190,1140,-599,0
-817,1315,2976,-209,1135,-646,0
-905,1099,2782,-200,1073,-692,0
-933,1115,2891,-184,989,-706,0
-975,1196,2816,-187,946,-733,0
-1095,1008,2586,-199,896,-783,0
-1151,848,2492,-215,817,-805,0
-1215,768,2420,-206,739,-819,0
-1263,774,2395,-182,665,-830,0
-1300,869,2324,-140,597,-857,0
-1316,787,2315,-98,527,-913,0
-1367,546,2354,-61,457,-955,0
-1363,457,2325,-16,398,-951,0
-1346,439,2293,12,331,-941,0
-1322,445,2567,-3,246,-928,0
-1330,613,2680,-31,211,-914,0
-1418,671,2412,-39,193,-935,0
-1466,615,2361,-25,118,-967,0
-1421,619,2572,-6,33,-998,0
-1409,512,2668,1,-7,-1037,0
-1439,321,2537,11,-40,-1072,0
-1455,108,2514,20,-100,-1083,0
-1430,44,2599,21,-163,-1071,0
-1459,159,2567,-5,-209,-1049,0
-1417,270,2551,-11,-272,-1057,0
-1384,128,2669,-10,-345,-1095,0
-1370,-69,2855,-10,-396,-1115,0
-1325,-320,3116,0,-424,-1120,0
-1286,-448,3221,17,-414,-1092,0
-1294,-223,3046,47,-395,-1053,0
-1260,-13,2878,93,-412,-1069,0
-1251,-326,2869,127,-465,-1124,0
-1235,-505,2887,136,-523,-1123,0
-1245,-582,2991,129,-574,-1103,0
-1220,-878,2892,136,-610,-1083,0
-1225,-993,2856,125,-656,-1017,0
-1217,-922,2803,138,-716,-954,0
-1184,-908,2852,138,-793,-910,0
-1146,-880,3097,135,-864,-865,0
-1096,-810,3190,179,-902,-837,0
-1028,-842,3315,213,-941,-816,0
-927,-908,3477,221,-981,-793,0
-883,-1172,3869,159,-1006,-755,0
-841,-1447,3941,127,-967,-674,0
-846,-1320,3691,119,-933,-560,0
-798,-1040,3582,136,-955,-484,0
-786,-909,3469,182,-999,-461,0
-709,-843,3726,171,-1058,-429,0
-638,-737,3923,216,-1083,-415,0
-611,-707,3949,252,-1078,-408,0
-564,-582,3892,233,-1077,-391,0
-599,-704,4038,201,-1088,-397,0
-555,-1081,4077,226,-1079,-385,0
-519,-1182,4134,272,-1083,-312,0
-445,-995,4364,245,-1100,-215,0
-394,-830,4460,151,-1082,-135,0
-362,-696,4318,122,-1069,-97,0
-303,-756,4585,90,-1080,-81,0
-158,-916,4804,102,-1045,-66,0
-107,-1074,4789,145,-972,-49,0
-157,-1194,4644,208,-906,-12,0
-147,-1038,4304,284,-853,47,0
-127,-1008,4031,319,-877,87,0
-45,-1068,4444,314,-965,153,0
105,-764,4829,276,-978,257,0
166,-684,4947,222,-932,306,0
208,-726,5038,193,-884,345,0
290,-624,5091,167,-812,383,0
265,-688,4963,182,-723,383,0
196,-915,4562,235,-649,397,0
142,-940,4245,278,-641,453,0
200,-753,4436,299,-688,521,0
313,-598,4629,308,-693,565,0
336,-574,4618,320,-666,587,0
392,-620,4676,346,-646,609,0
492,-635,4949,378,-618,639,0
595,-561,5040,389,-538,683,0
584,-530,4816,409,-454,721,0
569,-259,4662,421,-415,779,0
570,240,4519,420,-398,812,0
526,369,4456,402,-404,783,0
560,349,4756,381,-418,758,0
594,365,4934,383,-374,739,0
539,289,4744,395,-298,714,0
492,287,4489,404,-250,705,0
446,171,4293,410,-235,700,0
437,168,4248,408,-249,730,0
524,430,4423,381,-275,780,0
573,613,4533,354,-278,797,0
689,674,4815,304,-257,796,0
700,658,4836,293,-176,782,0
664,787,4643,312,-115,774,0
713,895,4666,301,-87,745,0
674,826,4572,299,-40,700,0
705,824,4457,301,-10,673,0
758,633,4428,312,5,636,0
766,449,4379,329,20,635,0
739,596,4274,332,29,666,0
724,775,4194,306,23,684,0
754,792,4368,269,8,691,0
784,953,4659,232,15,707,0
788,1212,4792,190,75,702,0
731,1290,4566,190,155,649,0
669,1296,4313,230,190,585,0
