acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
-1184,164,2485,66,-315,-153
-1104,309,2615,25,-359,-126
-1059,614,2652,-12,-454,-131
-1026,595,2728,-17,-505,-174
-992,522,2831,-8,-554,-205
-939,422,3055,-12,-591,-221
-926,455,3083,-49,-593,-213
-927,545,2947,-89,-599,-214
-942,443,2888,-100,-631,-235
-920,447,2932,-98,-672,-240
-901,403,2902,-110,-701,-251
-894,397,2844,-125,-735,-251
-895,525,2767,-132,-778,-254
-906,418,2706,-126,-836,-286
-858,314,2897,-120,-910,-298
-832,416,2927,-139,-952,-288
-816,490,2921,-147,-1008,-289
-763,574,3177,-151,-1079,-302
-719,671,3346,-167,-1112,-314
-672,718,3421,-177,-1150,-347
-557,548,3731,-202,-1194,-396
-492,351,3995,-235,-1196,-419
-466,344,3971,-255,-1172,-415
-384,440,4041,-247,-1173,-423
-315,292,4260,-237,-1173,-459
-297,109,4391,-241,-1152,-463
-253,293,4407,-237,-1124,-438
-215,411,4393,-268,-1105,-461
-210,143,4504,-299,-1100,-508
-204,-167,4659,-292,-1081,-526
-203,-386,4611,-275,-1044,-512
-181,-384,4418,-257,-1027,-482
-139,-445,4516,-246,-1057,-468
5,-446,4980,-236,-1079,-446
55,-363,5074,-275,-1015,-440
118,-936,5668,-276,-965,-427
116,-574,5266,-227,-836,-335
125,-576,5234,-194,-794,-347
88,-927,5358,-190,-740,-340
141,-888,5365,-190,-672,-267
162,-1077,5466,-88,-592,-255
189,-875,5435,-38,-529,-187
220,-912,5439,-58,-484,-159
246,-881,5415,-59,-442,-120
267,-1056,5611,-66,-403,-99
233,-1074,5450,-11,-324,-32
333,-626,5328,37,-272,21
319,-949,5339,17,-226,4
306,-1119,5267,31,-173,58
345,-874,5196,65,-122,131
374,-714,5155,86,-71,160
361,-775,5022,109,-20,167
360,-888,4932,139,17,194
357,-806,4797,153,55,242
324,-770,4635,153,81,275
321,-759,4650,181,95,302
336,-696,4650,215,124,329
322,-672,4452,215,163,353
301,-686,4238,215,179,379
287,-704,4126,230,173,406
293,-735,4168,245,160,438
305,-780,4124,266,175,524
292,-568,3927,301,185,573
303,-283,3795,330,167,587
295,-426,3939,358,136,561
307,-569,4037,384,130,579
330,-478,4055,375,134,636
314,-488,4111,342,141,683
322,-170,4009,338,156,742
345,228,3927,335,155,746
329,-32,3992,324,146,692
305,-193,3892,346,151,692
317,-141,3756,347,144,717
306,-309,3721,310,121,732
287,-524,3804,301,105,766
290,-411,3756,322,103,837
285,-75,3654,337,94,896
261,12,3711,356,68,908
290,350,3807,375,45,934
308,626,3959,336,36,926
277,650,3959,303,49,895
280,760,3919,296,48,831
294,701,3885,272,46,805
297,731,3949,259,33,789
349,811,4056,251,20,775
395,904,4070,232,26,757
421,1012,4035,221,27,725
474,929,4220,211,23,679
503,778,4245,200,55,650
483,753,4075,189,88,642
452,852,3970,195,95,630
395,857,3975,212,87,600
389,974,4002,223,84,579
334,1021,3810,208,84,545
288,843,3862,188,48,506
317,649,4083,180,23,496
327,725,4024,164,35,520
340,888,4014,158,28,526
408,1037,4275,170,15,512
465,1425,4393,178,40,488
443,1626,4228,150,77,404
342,1151,4151,118,84,294
277,872,4185,113,88,270
194,992,3924,66,104,261
156,907,3957,66,88,237
145,1088,3827,69,83,225
149,1100,3756,48,57,178
142,837,3843,41,19,128
163,725,3959,42,0,122
198,820,4054,19,-3,126
199,824,4044,-8,4,110
215,749,4097,-20,7,94
247,682,4174,-34,19,86
273,627,4258,-57,39,83
284,653,4269,-63,72,84
277,740,4059,-53,102,69
209,526,3914,-58,99,31
182,339,3898,-50,79,27
153,342,3835,-52,64,49
115,326,3864,-62,34,65
107,411,3932,-61,13,82
126,504,4072,-49,6,75
138,427,4123,-57,11,72
162,399,4182,-54,17,79
172,512,4162,-61,33,93
167,633,4095,-71,41,87
140,510,4074,-60,38,57
136,419,4065,-45,29,50
147,473,4089,-46,21,57
119,480,3967,-38,17,46
118,347,4056,-31,-6,32
126,370,4089,-24,-15,46
128,506,4010,-19,-21,58
153,474,4138,-11,-45,44
176,358,4339,-8,-43,40
186,439,4316,-19,-14,60
195,538,4232,-30,2,64
216,530,4224,-21,8,48
231,581,4234,-8,11,38
231,515,4259,-2,17,15
200,457,4197,-11,30,6
167,424,4121,-22,35,6
153,389,4087,-25,32,7
135,405,4037,-19,31,7
140,356,4016,-6,22,1
160,377,4069,6,12,1
176,379,4144,4,10,0
173,364,4105,-7,17,0
181,400,4115,-2,18,5
202,444,4122,8,17,2
207,377,4180,4,19,-8
212,332,4228,-4,33,0
217,480,4143,-5,56,10


