acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
-849,163,2465,189,1036,-274
-963,48,2218,178,970,-241
-1091,149,1873,192,890,-191
-1222,418,1558,234,772,-162
-1318,538,1534,308,619,-177
-1325,705,1699,369,485,-197
-1323,818,1796,385,383,-230
-1332,658,1935,367,291,-264
-1323,566,2117,355,217,-255
-1356,706,2061,331,172,-220
-1346,863,1999,279,110,-194
-1295,1006,2194,245,22,-182
-1258,1153,2540,217,-41,-178
-1243,1370,2717,192,-55,-170
-1278,1793,2570,207,-45,-174
-1318,2247,2451,241,-84,-227
-1275,2441,2764,236,-162,-331
-1299,2320,3095,182,-181,-441
-1401,2291,3102,118,-148,-502
-1490,2476,2914,86,-130,-558
-1567,2490,2874,66,-157,-647
-1586,2459,3037,38,-195,-734
-1562,2481,3181,7,-210,-815
-1501,2521,3217,0,-213,-917
-1447,2317,3247,-13,-228,-1046
-1376,1864,3382,-35,-248,-1158
-1313,1598,3443,-37,-254,-1220
-1265,1489,3294,-34,-256,-1269
-1204,1279,3160,-29,-293,-1326
-1103,991,3357,-26,-364,-1373
-985,663,3622,0,-399,-1402
-897,324,3840,33,-405,-1408
-828,118,4118,32,-389,-1375
-815,215,4107,40,-326,-1328
-864,221,3873,51,-269,-1322
-911,120,3709,68,-255,-1336
-909,-30,3594,97,-262,-1359
-891,-369,3520,112,-287,-1383
-866,-751,3491,123,-328,-1380
-849,-1267,3580,128,-377,-1343
-831,-1647,3807,135,-413,-1233
-809,-1603,3858,138,-416,-1082
-804,-1464,3850,153,-421,-958
-763,-1339,4042,196,-436,-876
-694,-1204,4235,284,-356,-763
-693,-1209,4075,313,-311,-707
-676,-1305,4126,304,-299,-642
-698,-1312,4022,263,-257,-547
-776,-1245,3585,228,-218,-445
-822,-1142,3366,211,-248,-348
-812,-990,3414,219,-290,-264
-819,-859,3319,228,-306,-192
-869,-616,3072,227,-321,-121
-903,-412,2874,223,-359,-70
-895,-207,2768,232,-409,-34
-868,-90,2770,230,-463,-15
-803,-5,2692,233,-493,4
-773,68,2488,235,-531,20
-769,96,2448,211,-600,36
-718,105,2553,204,-664,48
-662,62,2612,218,-712,53
-636,16,2569,220,-751,70
-624,64,2385,268,-793,95
-527,272,2534,294,-982,141
-546,403,2577,303,-1046,166
-565,577,2469,336,-1113,171
-507,663,2671,322,-1221,154
-427,603,2970,279,-1303,122
-348,338,3077,250,-1347,91
-285,138,3090,277,-1389,96
-222,120,3070,332,-1447,129
-222,120,3070,332,-1447,129
-145,310,3159,390,-1527,173
326,537,4189,369,-1812,318
674,1098,5656,189,-1750,349
512,1107,5181,242,-1493,229
590,591,5146,290,-1440,146
642,640,5504,261,-1366,175
591,734,5090,360,-1276,159
668,735,5412,290,-1277,153
662,711,5810,227,-1232,155
738,784,6003,165,-1156,168
775,817,6223,109,-1057,151
738,523,6166,64,-928,124
631,361,5933,36,-817,162
643,650,5802,41,-745,215
649,840,5781,44,-679,196
678,673,5754,22,-604,133
730,222,5829,4,-533,95
803,-114,5973,-26,-448,120
859,-187,5789,-54,-325,177
884,-332,5413,-25,-232,208
1012,-665,5558,15,-211,234
1174,-1016,5829,62,-150,277
1287,-1491,5908,88,-35,357
1379,-1721,5862,132,87,495
1408,-1729,5846,150,204,660
1453,-1371,5603,155,334,836
1457,-973,5155,180,427,936
1420,-1078,5239,172,473,1040
1415,-1086,5180,148,566,1130
1390,-1246,4854,176,653,1197
1375,-1432,4621,211,703,1287
1311,-1351,4294,229,747,1420
1169,-1182,3863,272,756,1550
1028,-716,3706,302,705,1696
986,106,3881,356,649,1793
897,598,3943,443,643,1781
822,905,3808,510,663,1751
675,1400,3613,454,695,1742
525,1966,3341,381,685,1697
484,2337,3308,298,614,1592
469,2414,3517,200,537,1458
440,2410,3656,127,523,1352
422,2635,3373,95,538,1257
338,2663,3127,29,484,1117
335,2377,3415,-25,397,1002
308,2485,3499,-23,383,942
261,2504,3432,-14,373,848
220,2472,3561,-43,336,761
209,2459,3768,-117,325,683
194,2367,3749,-163,349,608
184,2255,3649,-191,358,533
194,2116,3695,-231,348,467
220,1908,3633,-250,346,403
243,1767,3557,-252,328,347
241,1659,3468,-230,295,283
244,1254,3542,-225,240,215
260,905,3678,-227,199,204
198,857,3638,-246,193,238
91,852,3430,-224,173,263
66,1027,3571,-160,102,281
103,1422,3910,-99,65,268
74,1537,3928,-74,83,192
23,1269,3905,-138,93,118
11,1027,3828,-212,94,93
-4,808,3732,-238,74,91
57,876,3924,-237,17,116
129,1176,4112,-225,-1,114
162,1017,4187,-231,2,51
179,706,4208,-243,9,12
199,549,4194,-247,18,13
211,553,4278,-245,19,28
236,674,4282,-218,39,26
246,715,4067,-172,69,-11
136,453,3889,-152,63,-55
189,195,4070,-133,21,-47
189,252,4147,-133,22,-5
170,414,4077,-122,27,20
189,571,4174,-163,17,30
193,637,4254,-208,23,15
172,496,4136,-237,46,-12
151,264,4015,-237,45,-22
158,193,4051,-209,26,-6
186,252,4105,-174,19,17
175,456,4026,-133,23,27
172,525,4005,-91,12,2
203,418,4161,-72,-3,-23
208,234,4205,-80,22,-8
179,341,4005,-97,38,10
174,387,3924,-107,27,9
174,305,4070,-82,-2,-1
236,356,4406,-76,-12,9
238,528,4460,-82,36,14
197,600,4218,-70,89,-8
154,528,4098,-70,97,-40
100,370,4003,-95,97,-58
67,178,3822,-97,87,-57
53,68,3806,-79,42,-40
91,67,4015,-69,3,-10
150,335,4088,-25,1,3


