target;aX;aY;aZ;gX;gY;gZ
1;-0.061;1.511;0.319;-106.445;-106.262;207.031
1;-0.042;1.782;0.394;-95.947;-102.6;177.002
1;-0.088;1.971;0.405;-89.355;-80.566;139.893
1;-0.127;2.124;0.381;-92.041;-47.791;106.201
1;-0.047;2.249;0.402;-106.323;-15.869;88.44
1;0.085;2.315;0.495;-124.573;5.005;89.172
1;0.242;2.411;0.688;-139.465;14.038;98.999
1;0.386;2.529;1.007;-150.391;0.244;105.896
1;0.553;2.629;1.409;-151.123;-25.818;108.337
1;0.763;2.642;1.755;-136.475;-35.339;105.042
1;0.975;2.543;1.895;-107.91;-14.282;89.478
1;1.115;2.368;1.797;-67.017;27.466;57.129
1;1.096;2.119;1.559;-15.32;58.899;15.93
1;0.948;1.801;1.298;33.447;59.326;-22.4
1;0.793;1.508;1.043;71.411;43.213;-48.035
1;0.675;1.286;0.831;96.313;27.466;-59.631
1;0.584;1.094;0.688;107.056;13.306;-65.796
1;0.477;0.972;0.622;104.248;0;-73.242
1;0.37;0.891;0.607;93.628;-7.202;-80.322
1;0.286;0.843;0.619;81.421;-6.104;-83.618
1;0.257;0.854;0.641;69.336;-2.075;-82.764
1;0.256;0.917;0.671;58.899;2.258;-80.872
1;0.274;1.019;0.703;52.368;5.005;-80.627
1;0.251;1.09;0.752;50.903;5.615;-83.313
1;0.21;1.13;0.793;54.993;5.249;-86.853
1;0.199;1.095;0.817;61.89;5.615;-88.867
1;0.228;0.997;0.8;69.946;10.437;-90.881
1;0.238;0.872;0.74;78.308;15.93;-95.093
1;0.227;0.734;0.674;84.29;16.052;-101.44
1;0.192;0.602;0.626;86.121;11.841;-106.079
1;0.136;0.478;0.601;85.999;5.798;-108.093
1;0.069;0.388;0.611;82.886;-2.93;-106.995
1;-0.002;0.276;0.664;76.66;-11.658;-103.455
1;-0.054;0.167;0.732;70.74;-15.442;-99.182
1;-0.092;0.094;0.755;66.162;-15.686;-95.032
1;-0.099;0.035;0.758;61.829;-15.137;-89.233
1;-0.066;-0.018;0.769;56.763;-15.625;-82.825
1;-0.039;-0.083;0.805;50.781;-17.212;-76.538
1;-0.04;-0.14;0.857;45.715;-21.912;-71.838
1;-0.052;-0.178;0.914;41.992;-28.076;-67.505
1;-0.07;-0.233;0.984;38.94;-32.898;-63.354
1;-0.122;-0.264;1.025;37.109;-33.63;-61.279
1;-0.167;-0.276;1.056;35.461;-31.677;-59.998
1;-0.208;-0.32;1.088;35.034;-26.367;-58.105
1;-0.256;-0.353;1.106;36.682;-20.508;-57.068
1;-0.295;-0.37;1.114;38.33;-17.029;-55.847
1;-0.299;-0.41;1.118;40.833;-10.376;-51.819
1;-0.299;-0.432;1.109;43.884;-0.549;-48.096
1;-0.255;-0.447;1.087;45.41;10.62;-46.021
1;-0.238;-0.477;1.069;44.739;24.475;-44.739
1;-0.231;-0.501;1.032;43.03;38.513;-45.715
1;-0.181;-0.54;1.031;38.757;48.157;-46.997
1;-0.124;-0.656;1.068;36.194;54.749;-46.143
1;-0.021;-0.809;1.029;39.307;63.232;-44.922
1;0.16;-0.954;0.941;41.504;67.566;-41.443
1;0.334;-1.045;0.848;36.56;61.646;-38.33
1;0.404;-1.049;0.776;25.574;46.631;-43.03
1;0.297;-0.944;0.743;11.658;22.156;-60.425
1;0.007;-0.686;0.777;-2.441;-11.719;-83.862
1;-0.289;-0.587;0.893;-11.292;-42.48;-98.877
1;-0.512;-0.557;1.035;-9.888;-55.176;-96.375
1;-0.568;-0.549;1.114;3.662;-52.612;-78.003
1;-0.53;-0.572;1.102;28.992;-48.157;-58.105
1;-0.511;-0.585;1.024;55.481;-48.828;-46.509
1;-0.475;-0.583;0.939;70.923;-43.762;-39.978
1;-0.433;-0.609;0.885;70.251;-27.771;-33.447
1;-0.37;-0.603;0.828;57.678;-5.432;-26.855
1;-0.291;-0.592;0.769;43.274;17.517;-16.724
1;-0.189;-0.575;0.718;30.396;33.569;-4.456
1;-0.093;-0.539;0.687;19.775;39.368;9.094
1;-0.011;-0.497;0.681;13.184;38.025;22.949
1;0.053;-0.447;0.683;10.681;31.616;32.166
1;0.124;-0.407;0.711;8.118;23.56;35.889
1;0.185;-0.39;0.741;1.831;19.775;36.255
1;0.231;-0.373;0.765;-6.47;18.677;33.813
1;0.251;-0.354;0.794;-15.137;17.09;29.602
1;0.248;-0.331;0.843;-22.156;12.634;26.917
1;0.24;-0.312;0.919;-26.55;3.784;25.94
1;0.217;-0.274;0.984;-27.893;-6.592;25.94
1;0.196;-0.238;1.036;-26.489;-14.832;25.085
1;0.176;-0.21;1.086;-24.109;-17.883;23.132
1;0.171;-0.195;1.111;-20.508;-16.052;20.386
1;0.165;-0.193;1.128;-16.602;-12.085;16.663
1;0.173;-0.197;1.119;-12.085;-8.179;12.878
1;0.192;-0.205;1.085;-6.47;-4.089;10.925
1;0.205;-0.215;1.047;-1.038;-2.014;8.667
1;0.217;-0.222;1;1.892;0.488;6.714
1;0.231;-0.219;0.956;2.93;4.639;6.165
1;0.244;-0.219;0.921;1.77;8.484;6.47
1;0.25;-0.223;0.89;0.793;10.803;6.531
1;0.254;-0.212;0.859;-0.183;10.681;6.165
1;0.254;-0.204;0.838;-1.465;8.972;5.676
1;0.234;-0.203;0.845;-2.625;6.348;4.578
1;0.217;-0.195;0.856;-3.845;3.845;2.808
1;0.196;-0.197;0.897;-5.737;1.709;1.343
1;0.175;-0.2;0.932;-5.798;1.526;0.793
1;0.157;-0.202;0.943;-5.371;2.075;-0.305
1;0.146;-0.203;0.942;-4.578;1.77;-2.197
1;0.134;-0.209;0.953;-4.822;0.793;-3.052
1;0.124;-0.217;0.961;-5.005;-0.061;-2.808
1;0.13;-0.214;0.953;-3.845;-0.793;-1.892
1;0.151;-0.203;0.938;-2.625;-1.77;-0.366
1;0.16;-0.199;0.934;-3.113;-2.197;1.038
1;0.17;-0.191;0.925;-3.662;-1.953;2.136
1;-0.384;-1.114;1.139;0.305;-9.949;-1.221
1;-0.489;-1.176;1.113;1.099;-12.756;1.526
1;-0.574;-1.238;1.099;-1.526;-14.404;7.629
1;-0.634;-1.3;1.092;-6.836;-11.108;17.761
1;-0.679;-1.346;1.083;-11.597;-7.324;30.09
1;-0.689;-1.342;1.012;-11.536;-3.662;42.847
1;-0.676;-1.319;0.908;-9.766;-0.549;57.678
1;-0.694;-1.264;0.8;-11.902;-0.183;74.768
1;-0.716;-1.191;0.702;-20.447;-2.319;92.468
1;-0.72;-1.096;0.619;-34.241;-4.15;111.206
1;-0.696;-0.966;0.556;-52.185;-5.31;131.165
1;-0.667;-0.746;0.524;-71.533;-8.301;150.452
1;-0.645;-0.517;0.52;-84.167;-16.235;166.138
1;-0.576;-0.278;0.523;-82.52;-26.855;173.706
1;-0.485;0.008;0.499;-69.336;-38.147;174.744
1;-0.407;0.328;0.456;-56.58;-50.232;170.776
1;-0.36;0.625;0.419;-47.668;-59.753;164.978
1;-0.299;0.876;0.385;-36.926;-66.65;160.095
1;-0.267;1.116;0.34;-25.391;-73.914;157.715
1;-0.215;1.455;0.259;-21.362;-78.308;155.396
1;-0.028;1.835;0.192;-33.264;-69.58;146.79
1;0.123;2.101;0.2;-62.317;-43.945;126.16
1;0.18;2.202;0.24;-100.281;-9.277;100.769
1;0.26;2.196;0.29;-135.071;18.066;87.341
1;0.367;2.224;0.44;-160.706;22.095;94.727
1;0.506;2.309;0.775;-183.35;-5.859;115.356
1;0.665;2.417;1.235;-201.782;-35.767;133.057
1;0.816;2.495;1.671;-207.153;-43.945;136.292
1;0.937;2.498;1.902;-190.796;-25.024;121.521
1;1.013;2.332;1.879;-150.94;11.108;91.003
1;0.993;2.022;1.697;-90.759;40.222;54.138
1;0.86;1.679;1.474;-23.071;45.715;17.883
1;0.686;1.406;1.22;30.64;33.875;-12.329
1;0.579;1.174;0.987;62.805;24.17;-28.931
1;0.517;0.974;0.811;77.332;23.193;-35.034
1;0.449;0.821;0.69;78.796;18.25;-41.199
1;0.37;0.716;0.634;72.876;11.047;-47.791
1;0.304;0.642;0.612;65.125;5.432;-49.377
1;0.277;0.619;0.621;58.655;1.099;-47.546
1;0.266;0.657;0.668;50.964;-3.174;-45.166
1;0.242;0.725;0.728;42.725;-4.944;-44.189
1;0.252;0.837;0.751;36.926;-0.732;-44.678
1;0.314;0.913;0.762;33.997;9.338;-47.546
1;0.37;0.902;0.751;34.485;22.949;-53.284
1;0.417;0.865;0.713;38.147;30.884;-61.34
1;0.41;0.79;0.687;43.64;25.94;-69.092
1;0.36;0.723;0.682;49.866;11.169;-72.754
1;0.292;0.682;0.689;53.711;-6.042;-73.425
1;0.219;0.642;0.715;53.955;-19.836;-72.205
1;0.146;0.618;0.737;51.697;-26.733;-70.862
1;0.108;0.579;0.749;47.241;-29.907;-70.007
1;0.092;0.534;0.769;41.443;-30.64;-68.42
1;0.099;0.497;0.766;35.4;-29.297;-66.589
1;0.12;0.512;0.767;27.405;-29.114;-63.416
1;0.157;0.513;0.82;20.142;-31.555;-59.753
1;0.194;0.451;0.917;16.968;-33.875;-57.556
1;0.15;0.365;1.01;19.409;-36.621;-60.791
1;0.072;0.281;1.091;25.818;-41.016;-67.627
1;0.008;0.181;1.158;32.471;-42.48;-71.716
1;-0.066;0.113;1.196;37.964;-38.635;-72.937
1;-0.121;0.063;1.208;42.664;-31.677;-71.289
1;-0.149;0.014;1.192;47.485;-23.254;-68.054
1;-0.173;-0.016;1.183;50.232;-19.043;-65.674
1;-0.198;-0.051;1.164;51.819;-16.968;-63.171
1;-0.217;-0.096;1.142;55.603;-11.841;-62.195
1;-0.231;-0.126;1.091;59.204;-5.493;-61.584
1;-0.193;-0.169;1.041;60.181;0;-59.387
1;-0.166;-0.233;1.027;57.861;5.981;-56.702
1;-0.132;-0.3;1.005;54.443;14.587;-54.504
1;-0.106;-0.318;0.976;49.683;22.949;-51.27
1;-0.082;-0.338;0.965;43.274;26.917;-49.194
1;-0.088;-0.374;0.965;38.33;28.687;-48.523
1;-0.109;-0.369;0.958;34.546;26.672;-47.913
1;-0.108;-0.376;0.968;31.189;21.79;-45.349
1;-0.116;-0.402;0.982;33.02;18.799;-44.189
1;-0.142;-0.396;0.979;37.292;14.526;-47.668
1;-0.196;-0.403;1.014;41.748;12.878;-51.514
1;-0.235;-0.437;1.061;48.096;19.47;-52.795
1;-0.188;-0.504;1.061;55.481;32.959;-51.819
1;-0.084;-0.609;1.017;63.965;47.974;-53.345
1;0.009;-0.727;0.938;71.838;57.8;-58.899
1;0.116;-0.821;0.841;74.402;59.509;-67.993
1;0.161;-0.877;0.767;69.153;50.293;-77.881
1;0.077;-0.893;0.738;59.509;30.273;-88.684
1;-0.094;-0.804;0.735;48.035;1.587;-98.694
1;-0.31;-0.708;0.816;36.621;-27.649;-103.76
1;-0.477;-0.693;0.932;29.724;-47.241;-97.351
1;-0.51;-0.657;0.988;31.25;-52.795;-78.064
1;-0.467;-0.637;0.986;39.612;-52.185;-55.847
1;-0.457;-0.613;0.986;45.959;-49.377;-42.236
1;-0.453;-0.606;0.975;45.898;-37.354;-32.349
1;-0.372;-0.593;0.914;41.504;-13.672;-18.982
1;-0.256;-0.583;0.826;33.63;10.193;-6.348
1;-0.155;-0.55;0.726;23.499;27.527;3.174
1;-0.06;-0.505;0.642;13.794;34.851;12.39
1;-0.011;-0.472;0.62;6.836;31.982;22.339
1;0.032;-0.43;0.62;2.563;24.292;33.752
1;0.087;-0.395;0.64;-0.916;16.296;43.762
1;0.126;-0.353;0.69;-7.996;7.141;48.523
1;0.125;-0.329;0.757;-17.761;0.366;47.424
1;0.13;-0.296;0.802;-27.954;-2.319;44.861
1;0.139;-0.255;0.845;-37.781;-4.211;42.419
1;0.149;-0.221;0.89;-46.57;-6.836;39.917
1;0.144;-0.189;0.927;-53.406;-10.681;36.072
1;0.162;-0.132;0.963;-57.739;-13.977;33.081
1;0.183;-0.095;1.021;-59.265;-17.883;30.64
1;0.194;-0.065;1.079;-56.152;-22.4;27.405
1;0.203;-0.039;1.112;-47.852;-26.55;24.353
1;0.183;-0.018;1.153;-37.842;-27.283;20.508
1;0.174;-0.008;1.163;-29.236;-24.414;16.235
1;0.175;-0.002;1.146;-20.203;-17.578;12.634
1;0.193;0;1.129;-12.634;-10.864;9.155
1;0.194;-0.002;1.109;-7.202;-3.601;4.883
1;0.201;-0.026;1.067;-1.282;3.906;0.671
1;0.201;-0.056;1.018;4.761;9.033;-2.075
1;0.188;-0.092;0.987;8.85;9.766;-3.54
1;0.161;-0.121;0.961;10.925;8.362;-3.845
1;0.144;-0.139;0.934;11.658;6.226;-3.174
1;0.139;-0.151;0.914;10.803;3.906;-1.831
1;-0.379;-1.034;1.185;17.334;20.447;14.343
1;-0.401;-1.088;1.087;23.193;27.1;11.902
1;-0.413;-1.118;0.99;26.611;29.724;14.465
1;-0.43;-1.147;0.908;27.039;27.344;21.667
1;-0.451;-1.183;0.842;25.757;18.677;29.297
1;-0.462;-1.201;0.769;24.475;8.606;39.001
1;-0.48;-1.195;0.694;21.057;-0.183;50.598
1;-0.504;-1.203;0.638;14.038;-7.996;62.317
1;-0.536;-1.187;0.58;3.662;-14.099;76.416
1;-0.559;-1.14;0.536;-9.644;-19.104;94.604
1;-0.58;-1.051;0.47;-24.353;-22.827;114.868
1;-0.583;-0.89;0.362;-39.49;-26.611;134.338
1;-0.561;-0.645;0.234;-56.641;-32.166;152.466
1;-0.547;-0.368;0.125;-75.867;-38.208;169.25
1;-0.519;-0.007;0.034;-95.581;-46.509;185.73
1;-0.402;0.425;-0.004;-112.183;-58.716;199.219
1;-0.264;0.885;0.059;-127.014;-74.158;203.613
1;-0.207;1.29;0.182;-138.672;-83.374;192.993
1;-0.243;1.645;0.349;-145.569;-82.52;169.617
1;-0.273;1.931;0.454;-146.301;-68.787;147.522
1;-0.191;2.167;0.444;-141.968;-44.006;133.545
1;0.022;2.402;0.424;-143.005;-20.874;122.62
1;0.244;2.526;0.507;-154.724;-6.409;110.352
1;0.382;2.569;0.692;-170.41;-4.761;103.882
1;0.499;2.604;0.969;-179.382;-11.719;107.422
1;0.699;2.635;1.296;-176.208;-19.104;116.089
1;0.922;2.605;1.616;-163.879;-25.269;112.793
1;1.078;2.515;1.781;-135.071;-10.742;95.581
1;1.187;2.287;1.695;-86.365;20.813;65.613
1;1.153;2.016;1.44;-29.541;42.908;28.809
1;1.035;1.747;1.14;17.273;38.879;-2.625
1;0.931;1.486;0.906;49.133;22.888;-22.278
1;0.817;1.282;0.753;67.749;4.456;-33.997
1;0.663;1.124;0.69;75.562;-16.174;-42.847
1;0.542;1.039;0.682;76.904;-33.264;-48.889
1;0.47;1.022;0.692;74.585;-40.588;-53.162
1;0.419;1.044;0.699;69.153;-37.964;-56.885
1;0.382;1.078;0.704;61.34;-28.442;-62.256
1;0.346;1.139;0.698;52.429;-19.531;-67.322
1;0.359;1.231;0.688;45.349;-13.428;-70.74
1;0.384;1.321;0.694;42.419;-9.644;-73.914
1;0.402;1.312;0.738;44.556;-5.371;-79.285
1;0.396;1.251;0.748;52.307;-1.953;-85.999
1;0.311;1.193;0.71;64.758;-8.118;-93.811
1;0.227;1.138;0.663;77.515;-22.278;-97.961
1;0.125;1.032;0.651;87.158;-37.903;-98.145
1;0.025;0.921;0.66;93.567;-49.011;-98.572
1;-0.061;0.803;0.636;96.741;-52.734;-99.854
1;-0.065;0.709;0.615;94.177;-48.95;-99.976
1;-0.072;0.576;0.624;87.097;-40.1;-99.731
1;-0.078;0.417;0.625;78.186;-27.649;-101.074
1;-0.096;0.278;0.63;70.618;-20.508;-103.21
1;-0.141;0.168;0.648;64.88;-23.743;-106.445
1;-0.201;0.093;0.671;58.167;-31.372;-106.262
1;-0.237;0.03;0.712;50.476;-37.598;-100.403
1;-0.28;-0.075;0.799;44.067;-42.114;-92.896
1;-0.329;-0.148;0.887;37.476;-46.875;-86.304
1;-0.382;-0.205;0.982;32.349;-49.011;-79.651
1;-0.422;-0.269;1.076;29.48;-44.189;-73.181
1;-0.447;-0.297;1.139;28.381;-32.043;-67.139
1;-0.446;-0.333;1.185;28.503;-17.395;-62.744
1;-0.442;-0.361;1.213;29.785;-4.272;-60.669
1;-0.444;-0.402;1.264;31.921;3.784;-62.073
1;-0.484;-0.457;1.292;37.659;11.841;-67.993
1;-0.511;-0.484;1.294;46.021;21.057;-74.89
1;-0.563;-0.537;1.32;54.26;31.677;-80.139
1;-0.617;-0.602;1.322;62.5;46.509;-81.482
1;-0.617;-0.658;1.31;70.313;60.12;-79.773
1;-0.605;-0.717;1.284;78.552;69.58;-78.796
1;-0.606;-0.784;1.22;89.111;77.026;-80.322
1;-0.587;-0.843;1.118;99.365;81.909;-83.191
1;-0.523;-0.921;0.986;107.971;86.426;-84.717
1;-0.427;-1.023;0.82;116.638;88.806;-81.482
1;-0.306;-1.133;0.654;121.155;81.116;-74.036
1;-0.228;-1.198;0.527;116.333;61.646;-64.636
1;-0.215;-1.196;0.465;98.022;33.142;-55.847
1;-0.282;-1.088;0.49;67.993;0.305;-48.157
1;-0.38;-0.971;0.626;35.889;-31.86;-36.865
1;-0.46;-0.859;0.802;14.954;-54.443;-17.822
1;-0.49;-0.731;0.928;7.141;-64.209;3.906
1;-0.433;-0.599;0.989;5.676;-60.913;24.109
1;-0.31;-0.487;0.999;3.906;-45.044;39.856
1;-0.172;-0.389;0.972;-0.793;-23.865;47.729
1;-0.049;-0.294;0.918;-6.653;-4.028;49.866
1;0.034;-0.236;0.873;-10.925;10.498;50.11
1;0.1;-0.187;0.821;-12.085;19.104;50.964
1;0.171;-0.157;0.769;-10.071;23.132;52.979
1;0.234;-0.128;0.729;-7.263;22.644;54.626
1;0.29;-0.092;0.698;-7.263;19.531;54.138
1;0.326;-0.063;0.687;-9.949;17.334;50.049
1;0.348;-0.055;0.686;-13.977;17.395;42.664
1;0.38;-0.044;0.693;-18.494;18.372;35.278
1;0.397;-0.055;0.718;-23.56;17.334;27.161
1;0.385;-0.069;0.746;-26.794;11.963;18.616
1;0.364;-0.065;0.794;-29.236;2.93;11.108
1;0.312;-0.082;0.879;-31.433;-6.714;4.395
1;0.253;-0.093;0.97;-33.02;-14.709;-0.244
1;0.202;-0.092;1.058;-32.959;-19.653;-1.404
1;0.153;-0.094;1.146;-30.945;-20.081;-0.793
1;0.118;-0.103;1.202;-26.917;-16.113;-0.793
1;0.094;-0.112;1.216;-20.935;-8.667;-1.709
1;0.089;-0.13;1.19;-14.099;-1.16;-3.113
1;0.095;-0.155;1.14;-7.935;4.639;-5.432
1;0.11;-0.169;1.083;-3.052;9.399;-7.935
1;0.138;-0.186;1.035;0.61;13.611;-9.155
1;0.154;-0.206;0.985;2.93;17.029;-10.925
1;0.17;-0.224;0.916;4.395;19.531;-12.817
1;0.185;-0.24;0.85;4.639;20.325;-13.611
1;0.206;-0.251;0.793;3.113;18.005;-12.451
1;0.214;-0.258;0.765;-0.61;12.207;-10.315
1;0.205;-0.246;0.761;-6.226;5.615;-7.812
1;0.187;-0.228;0.79;-13.062;0.122;-4.822
1;0.16;-0.188;0.848;-20.203;-3.662;-2.319
1;0.142;-0.142;0.908;-26.062;-6.287;0.427
1;0.135;-0.096;0.957;-29.236;-8.362;3.784
1;0.143;-0.052;0.995;-30.457;-9.888;6.714
1;0.16;-0.011;1.02;-30.701;-10.681;8.545
1;0.164;0.016;1.045;-30.334;-10.071;7.935
1;0.161;0.038;1.065;-29.541;-7.751;5.493
1;-0.433;-1.103;1.1;25.085;7.019;19.836
1;-0.477;-1.182;1.064;28.87;6.897;20.63
1;-0.514;-1.269;0.995;31.982;9.216;22.583
1;-0.531;-1.339;0.897;33.081;9.888;28.442
1;-0.549;-1.366;0.797;29.785;5.798;39.001
1;-0.557;-1.377;0.712;21.362;1.343;53.284
1;-0.57;-1.362;0.643;10.01;-1.526;69.946
1;-0.559;-1.348;0.611;-5.249;-2.93;86.609
1;-0.563;-1.312;0.596;-23.193;-1.953;102.722
1;-0.579;-1.24;0.554;-40.527;0.732;117.798
1;-0.583;-1.129;0.498;-55.786;1.892;132.568
1;-0.579;-1.001;0.438;-70.74;2.258;149.963
1;-0.566;-0.857;0.364;-85.815;2.197;166.565
1;-0.544;-0.623;0.256;-99.731;-0.366;182.434
1;-0.469;-0.298;0.146;-111.45;-6.958;197.815
1;-0.396;0.047;0.119;-121.216;-20.691;208.313
1;-0.346;0.404;0.146;-127.502;-36.865;210.632
1;-0.273;0.796;0.188;-130.005;-47.668;205.261
1;-0.184;1.179;0.281;-127.747;-50.842;192.505
1;-0.148;1.49;0.394;-118.958;-47.058;176.514
1;-0.101;1.774;0.4;-103.394;-35.828;161.438
1;-0.003;2.011;0.31;-85.571;-21.423;143.616
1;0.136;2.173;0.244;-76.66;-10.742;124.634
1;0.211;2.224;0.278;-83.374;-3.235;109.619
1;0.254;2.171;0.42;-101.196;2.136;101.501
1;0.299;2.214;0.646;-124.39;-1.709;102.478
1;0.476;2.419;1.001;-144.836;-10.62;109.558
1;0.758;2.582;1.381;-151.306;-11.658;117.432
1;1.051;2.681;1.669;-136.353;-2.808;110.474
1;1.249;2.607;1.753;-97.9;15.93;84.412
1;1.296;2.365;1.614;-43.396;34.119;44.189
1;1.119;2.046;1.417;7.141;32.837;0
1;0.898;1.724;1.232;44.128;23.621;-33.142
1;0.723;1.45;1.07;68.298;17.944;-50.964
1;0.574;1.22;0.934;82.153;10.437;-59.814
1;0.47;1.042;0.818;88.928;-1.709;-67.078
1;0.36;0.901;0.746;90.149;-11.963;-74.463
1;0.276;0.793;0.7;85.449;-17.944;-79.712
1;0.214;0.721;0.677;76.294;-16.602;-81.482
1;0.182;0.729;0.696;63.782;-9.888;-79.346
1;0.185;0.788;0.736;50.598;-1.831;-74.158
1;0.178;0.842;0.768;42.114;4.272;-69.885
1;0.21;0.92;0.792;39.429;5.798;-69.214
1;0.229;0.976;0.83;40.527;4.089;-71.716
1;0.214;0.992;0.849;44.983;3.662;-75.073
1;0.17;0.98;0.837;52.917;2.563;-79.163
1;0.147;0.963;0.786;62.256;-1.709;-82.703
1;0.146;0.947;0.724;69.397;-7.324;-84.29
1;0.143;0.899;0.671;71.289;-10.559;-85.999
1;0.145;0.814;0.666;68.542;-11.353;-89.233
1;0.127;0.686;0.683;64.941;-10.193;-93.75
1;0.144;0.545;0.702;61.707;-10.498;-95.581
1;0.109;0.404;0.744;60.364;-16.235;-96.191
1;0.059;0.305;0.759;61.34;-24.048;-97.046
1;0.029;0.227;0.774;60.486;-33.02;-95.886
1;-0.02;0.172;0.802;56.274;-39.795;-92.346
1;-0.072;0.135;0.873;49.744;-44.189;-86.792
1;-0.147;0.086;0.958;43.457;-45.41;-80.872
1;-0.182;0.097;0.999;39.978;-41.748;-75.5
1;-0.169;0.11;1.03;38.147;-35.645;-69.946
1;-0.15;0.075;1.066;38.269;-25.391;-65.857
1;-0.142;0.034;1.063;41.992;-11.23;-64.758
1;-0.108;-0.012;1.049;47.119;0.427;-64.697
1;-0.098;-0.102;1.049;53.406;8.85;-66.895
1;-0.115;-0.214;1.047;61.646;15.381;-71.594
1;-0.145;-0.307;1.026;70.984;18.066;-76.172
1;-0.153;-0.354;1.013;77.209;16.235;-78.674
1;-0.195;-0.429;1.048;79.712;16.296;-80.505
1;-0.275;-0.539;1.046;81.97;25.269;-81.36
1;-0.324;-0.605;1.034;80.261;34.79;-81.055
1;-0.333;-0.678;1.058;73.364;41.931;-80.566
1;-0.4;-0.766;1.065;68.542;53.894;-81.909
1;-0.466;-0.862;1.021;66.65;67.017;-88.135
1;-0.486;-0.953;0.974;66.162;79.346;-91.98
1;-0.494;-1.05;0.904;68.42;89.294;-90.82
1;-0.474;-1.158;0.778;76.233;92.896;-85.876
1;-0.413;-1.248;0.63;84.473;86.609;-78.308
1;-0.358;-1.347;0.517;88.501;71.411;-68.665
1;-0.335;-1.419;0.447;83.557;51.453;-57.861
1;-0.316;-1.415;0.438;66.345;27.954;-45.593
1;-0.339;-1.321;0.506;39.612;2.441;-32.41
1;-0.367;-1.15;0.636;12.634;-22.705;-17.639
1;-0.362;-0.969;0.821;-8.057;-44.678;-0.488
1;-0.342;-0.802;0.994;-20.813;-54.688;18.921
1;-0.261;-0.617;1.085;-26.306;-49.927;36.926
1;-0.119;-0.466;1.107;-26.733;-36.804;50.842
1;0.017;-0.346;1.088;-24.719;-21.729;58.105
1;0.143;-0.253;1.04;-22.217;-7.874;59.448
1;0.244;-0.179;0.997;-18.616;3.418;59.143
1;0.313;-0.129;0.939;-13.916;10.681;57.495
1;0.375;-0.091;0.867;-7.08;14.282;54.504
1;0.428;-0.069;0.798;-0.122;14.648;50.659
1;0.468;-0.072;0.749;3.357;13.977;44.861
1;0.497;-0.071;0.709;3.357;14.526;37.354
1;0.512;-0.078;0.687;-0.183;14.465;29.663
1;0.513;-0.097;0.685;-5.371;12.634;21.729
1;0.505;-0.108;0.694;-9.949;8.911;14.465
1;0.491;-0.119;0.722;-14.038;3.967;7.751
1;0.458;-0.138;0.777;-17.09;-0.977;1.099
1;0.4;-0.163;0.842;-18.677;-5.371;-6.409
1;0.333;-0.187;0.903;-19.043;-9.827;-15.259
1;0.271;-0.213;0.958;-18.433;-12.573;-22.827
1;0.188;-0.242;1.009;-16.113;-13.306;-27.039
1;0.128;-0.273;1.064;-12.695;-12.878;-26.245
1;0.091;-0.294;1.101;-9.277;-12.329;-21.667
1;0.069;-0.294;1.12;-4.883;-11.353;-15.991
1;0.059;-0.289;1.115;-1.526;-9.277;-10.742
1;0.076;-0.268;1.101;-0.427;-5.31;-5.676
1;0.115;-0.25;1.086;-0.916;0.671;-1.892
1;0.15;-0.226;1.055;-1.343;6.287;-0.977
1;0.181;-0.213;1.018;0.244;9.094;-1.16
1;0.2;-0.21;0.979;3.54;8.362;-1.221
1;0.214;-0.209;0.936;7.141;5.859;-0.977
1;0.237;-0.194;0.902;8.484;2.014;-0.61
1;0.25;-0.189;0.894;7.629;-1.16;-0.305
1;0.242;-0.191;0.897;6.653;-3.54;-0.244
1;0.228;-0.189;0.904;5.676;-6.104;-0.549
1;0.218;-0.185;0.915;3.662;-7.629;-0.427
1;0.212;-0.188;0.927;1.648;-6.531;0.61
1;0.282;2.331;0.559;-137.451;-6.897;90.271
1;0.481;2.517;0.809;-161.743;3.662;95.337
1;0.731;2.802;1.237;-175.049;-11.292;104.187
1;1.007;3.027;1.707;-168.396;-24.536;111.938
1;1.23;3.003;2.053;-143.433;-26.794;97.534
1;1.307;2.756;2.125;-96.802;-3.662;61.401
1;1.244;2.391;1.878;-29.785;33.691;15.503
1;1.045;2.025;1.493;37.109;54.871;-30.029
1;0.839;1.628;1.109;82.886;53.955;-62.561
1;0.672;1.277;0.808;109.436;41.748;-77.393
1;0.537;0.984;0.605;121.094;21.179;-84.229
1;0.409;0.827;0.497;117.31;-5.371;-88.928
1;0.309;0.775;0.48;102.966;-27.527;-91.309
1;0.231;0.794;0.518;83.313;-35.828;-89.417
1;0.204;0.852;0.571;63.416;-31.372;-85.693
1;0.197;0.916;0.616;48.706;-19.348;-83.313
1;0.209;0.963;0.646;40.649;-7.629;-85.022
1;0.214;0.987;0.681;38.574;-1.77;-88.257
1;0.219;0.979;0.711;41.382;0.488;-91.248
1;0.222;0.944;0.72;48.34;0.977;-93.201
1;0.213;0.928;0.699;56.213;-2.747;-96.375
1;0.177;0.907;0.67;62.561;-11.414;-101.501
1;0.127;0.866;0.643;65.918;-20.264;-105.774
1;0.091;0.802;0.612;68.298;-25.635;-107.605
1;0.087;0.74;0.579;69.214;-28.809;-108.337
1;0.082;0.635;0.581;67.261;-29.48;-108.948
1;0.06;0.484;0.611;64.026;-27.649;-110.107
1;0.043;0.335;0.618;61.34;-25.146;-112.183
